simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z	polarization	coa_phase	geocent_end_time	geocent_end_time_ns	gps_time
504	1.3575866	0.97997441	0.99585415	770.791	1.9884918	1.3887343	0.063616967	-0.074222027	1.2862516641616821	-1.4172296524047852	1001225215	474851727	1001225215.462999
514	4.4665121	1.5113202	0.46527255	533.24795	2.4984735	1.2899929	-0.010984819	-0.22152816	2.881513833999634	-2.86600399017334	1006821563	61827064	1006821563.047433
517	3.5914366	0.5435096	3.0924724	712.34621	1.4667299	1.433042	0.027800744	-0.0011064508	4.085885047912598	-3.100144863128662	1012051616	687702298	1012051616.669203
521	2.3545364	0.95296988	0.51816305	356.56478	1.4633128	1.3706095	0.0016463538	-0.057729304	2.0890932083129883	0.1659359186887741	1017356893	361666560	1017356893.345375
529	4.5112644	-0.79986687	0.67625248	1066.1873	1.8991418	1.6244418	0.014778625	0.016310761	4.308736801147461	-2.3935794830322266	1028135166	480958343	1028135166.501971
533	4.0064508	0.55932509	2.438276	544.4515	2.4181394	1.8173499	-0.11494027	0.12754775	3.0331122875213623	-2.1386473178863525	1015085224	543776035	1015085224.532832
535	5.3649268	-1.3659825	0.80222492	839.5349	2.5187077	1.3623998	0.034804493	0.09957349	0.9334760904312134	2.811464548110962	1029382868	928662300	1029382868.93627
537	5.5478387	-0.518252	2.1130452	3798.7589	2.2865673	2.0133549	0.037325882	0.10918734	6.134121894836426	-2.4640731811523438	1009320592	55791259	1009320592.058051
538	0.13819433	0.52349043	0.16069659	348.67729	2.2392466	1.6755905	-0.25529974	0.075901551	3.712764263153076	-1.3414002656936646	1000012257	698272705	1000012257.681089
545	6.1613614	1.2003636	0.87541519	752.78223	2.4387508	1.5912015	0.07099957	0.0083169585	4.502881050109863	-1.850608229637146	1004139880	887489080	1004139880.87519
546	0.46336527	-0.44175472	2.0985756	527.24811	2.1378783	1.7434572	0.0070662982	0.34643998	1.8031692504882812	-3.0857362747192383	1016502504	97754836	1016502504.099617
547	2.0797722	0.70536503	2.5710667	1035.7377	1.4470421	1.4423598	-0.19707346	0.062215123	4.113551139831543	-0.6156336665153503	1016073983	722907186	1016073983.71092
563	4.2067575	0.22326991	2.033032	11551.185	6.4196295	4.6551803	-0.4056073	0.083779798	4.840149879455566	-2.2064836025238037	1009407917	260081291	1009407917.280602
569	4.0643852	-0.81783086	2.8614378	420.21767	1.5715319	1.3544241	-0.10589279	-0.062582965	2.2618234157562256	0.6313558220863342	1020828445	88104725	1020828445.092095
572	1.4487394	0.17031048	2.6334708	2354.3667	3.0447023	2.6210895	-0.0067522554	0.063306761	3.4332735538482666	-1.1761809587478638	1021589504	767182946	1021589504.760079
576	3.143699	-0.26866687	0.70167833	643.51073	1.8279167	1.482768	0.23322258	-0.23088765	2.766136407852173	-1.6659572124481201	1014834673	470314384	1014834673.486637
591	3.1695342	-0.29969188	0.27127156	350.10077	3.0299777	2.3497217	0.095498984	0.10596005	2.9244441986083984	0.8557486534118652	1001846157	116204023	1001846157.126921
603	1.3120584	0.72438008	0.2287892	1419.5943	3.1537247	3.0634998	-0.098494566	-0.041364857	4.1740193367004395	-2.147318124771118	1021575645	456230521	1021575645.437318
606	4.2868715	0.5452239	1.1383342	404.13908	2.6791728	2.6582489	0.073026794	-0.086972448	4.3585286140441895	-2.7464683055877686	1021388114	643146634	1021388114.637014
614	5.3833976	-0.68683812	0.61663119	1477.9362	1.7367824	1.6430053	0.14130206	0.099130628	3.8465323448181152	-0.08772119134664536	1009784195	532560587	1009784195.55837
615	4.4157576	0.2028663	2.5068485	621.14237	1.8487425	1.7728957	-0.003614519	0.1920066	3.689056396484375	1.658125638961792	1010294338	130317211	1010294338.137347
616	5.4402539	0.50745755	2.3896553	619.47243	2.4301825	1.6539497	0.064194435	0.076896904	4.631904602050781	0.08522995561361313	1029576318	554229736	1029576318.543051
618	0.9133168	-0.53773348	0.9186629	1011.9316	3.1932964	2.1319743	0.33260166	0.13562016	1.899932622909546	-0.08674165606498718	1012651311	852686644	1012651311.873573
627	0.49425428	-0.27872384	2.4760497	253.59635	2.470662	2.0284763	-0.036781808	0.34387199	4.988130569458008	2.576690196990967	1027689779	735032320	1027689779.723843
630	2.7591152	-0.52819453	0.71783405	1070.1864	1.6475061	1.5640613	-0.18342175	-0.0019288525	2.661001205444336	-0.09836380928754807	1009142532	313266397	1009142532.335331
635	1.8790169	0.44158539	2.4897245	4299.3777	2.3535641	2.0466347	0.059596866	0.18687248	4.768640518188477	-0.8081580996513367	1022537109	884812593	1022537109.878724
636	2.1565047	-1.0587024	1.269181	570.3961	1.4472793	1.4040048	-0.2551631	-0.058390543	2.483891487121582	-0.1619487851858139	1015266302	614242792	1015266302.628865
637	0.12728336	0.42708612	0.15337759	1175.2124	2.2137814	1.4199586	-0.013622777	0.040557618	5.646084785461426	-0.30927783250808716	1002703959	833847046	1002703959.827554
638	4.6929644	-1.2154043	1.9058593	336.74324	3.1658797	2.0004889	0.53977673	-0.31634586	2.4342434406280518	-0.7042572498321533	1015312225	144012094	1015312225.160546
642	5.5457	-0.2806893	2.8120407	1754.9307	1.8041459	1.7152761	-0.092927704	-0.10891253	4.015487194061279	2.1089026927948	1017968812	561782718	1017968812.577319
647	0.99299464	0.3905491	0.63031424	141.63639	2.7563127	2.4082596	0.3665528	0.0080080847	5.418745517730713	0.7184224724769592	1001250513	241204381	1001250513.224623
648	4.3071662	-0.71540193	1.8330854	265.55135	2.0372973	1.6708243	0.092536956	0.16610804	1.667557716369629	-0.9496497511863708	1021657152	547188163	1021657152.566048
651	0.44192304	0.40329209	2.4228569	1168.3264	1.9607147	1.5652927	-0.050729921	-0.011920894	3.065758466720581	-1.1224654912948608	1001657227	601870060	1001657227.583866
653	2.1017283	0.40407761	2.7933847	1480.8795	1.5420449	1.530629	-0.016009799	0.035388559	1.9704362154006958	-0.668840229511261	1012624287	138389349	1012624287.123911
654	4.5719603	0.18239625	2.7323827	988.05442	3.2391872	3.021114	-0.44862463	-0.22046283	2.2952682971954346	-2.9193248748779297	1018098758	993567467	1018098758.976929
657	0.26491013	0.31212682	0.069100812	906.72118	2.2906569	1.5780425	-0.10180581	0.11301057	4.829357624053955	1.3455982208251953	1015287746	797060847	1015287746.789651
659	3.6996903	-0.45896152	3.0596637	1071.5001	3.0844292	3.034247	-0.25136834	0.010932509	0.0076070972718298435	2.468018054962158	1015865500	737268567	1015865500.74831
665	2.3319136	-0.24578845	0.84446245	217.24931	1.9146419	1.3432171	0.1602105	-0.026431186	3.976824998855591	-0.7508593201637268	1013277039	43055058	1013277039.06171
669	2.7613357	-1.18741	0.23515207	1030.8826	2.8058547	2.712456	-0.13828197	-0.026914588	0.68609219789505	-0.10644205659627914	1019580256	174179316	1019580256.189087
670	3.5501993	0.15713188	0.3248314	1052.8632	2.5856272	2.2321911	0.0032359308	-0.052113378	0.4939028024673462	-2.7394890785217285	1004125276	710177302	1004125276.693774
673	4.8053837	-0.60578449	2.3679546	519.18098	1.8580055	1.5061672	-0.023524298	-0.13018484	4.899170398712158	0.9199444651603699	1031191169	323757648	1031191169.322836
685	1.1273618	0.13786416	3.0925928	1498.3742	2.3512451	2.1983593	-0.088257011	0.36358212	2.6441855430603027	-0.7834385633468628	1010365951	251472473	1010365951.241257
687	0.14458171	-0.56041997	0.754721	558.60704	2.412111	2.1139938	0.034805397	0.012849264	2.0462162494659424	-1.3981575965881348	1028335322	296566963	1028335322.314788
697	2.1845885	-0.82556864	2.0244446	541.99491	2.0959995	1.6410321	-0.047876743	-0.0041533873	2.2658519744873047	-1.7264492511749268	1015935909	555819392	1015935909.573063
701	5.2260035	-0.6179166	3.0813155	607.68882	1.4951625	1.2715543	-0.050519715	-0.35700641	5.377503871917725	-1.1992340087890625	1002101200	753725290	1002101200.764178
710	0.36373373	-0.26538623	2.4102345	1043.2199	3.0365743	1.5822464	-0.29970388	0.012390473	4.410285472869873	0.10339567810297012	1017042205	897460580	1017042205.913995
721	6.2327545	0.82587335	1.1725777	603.20691	1.9417906	1.8796111	-0.093991638	-0.23516499	2.2178103923797607	2.2005815505981445	1009249387	719786406	1009249387.702059
729	0.66148678	-0.25975481	2.4338767	477.27116	1.3533681	1.2757019	0.11255592	-0.27122137	2.454529285430908	1.4132484197616577	1023594200	927675843	1023594200.945775
735	1.4446454	-0.64825676	1.9951249	198.80788	1.7163384	1.6871402	0.21610813	0.22841981	3.6838417053222656	1.162420392036438	1005007997	693135977	1005007997.71083
741	5.9710316	-0.56859471	1.6175498	11502.35	5.1703032	4.1713473	-0.021578023	-0.034122117	0.6118001341819763	-1.9511009454727173	1029746705	761047840	1029746705.745636
743	3.4388332	0.049737811	0.72910514	670.80717	2.0735089	1.8655278	-0.045256963	-0.22349154	3.414226531982422	1.317740559577942	1016410782	222312093	1016410782.225974
746	0.3907811	1.1546705	2.0332918	884.20169	2.7200067	2.4020021	0.12317031	-0.074018886	3.1249771118164062	0.5064989924430847	1015653550	831000328	1015653550.823079
748	4.3375435	-0.19699651	0.80269854	269.76653	1.4976543	1.4439135	-0.089019317	-0.16256878	4.518021583557129	-2.537914991378784	1019176936	541316032	1019176936.554397
753	1.8953151	-0.87674742	0.60799303	850.40952	2.3805371	2.3654845	0.080888677	-0.017128687	1.2804205417633057	-1.8435195684432983	1017165185	421127796	1017165185.436275
756	1.5833811	-1.2268922	0.37731624	783.74058	1.4665593	1.3987003	-0.061482366	-0.061124282	0.3046424686908722	-1.6211098432540894	1012081895	979879975	1012081895.993099
774	4.630322	-0.66546776	1.1815231	169.24014	2.5637569	1.5449334	0.047622028	0.093782708	0.04568982496857643	-2.709451198577881	1021165267	986041784	1021165268.002951
792	4.1477615	-1.2366053	1.637941	401.52855	2.2859666	1.2764038	0.011943874	0.021331928	0.11718347668647766	-1.5485093593597412	1001151612	371020794	1001151612.387421
793	4.1666277	-0.76588637	0.83763645	1302.725	2.4725178	2.2923852	-0.017622189	-0.095915324	3.2830514907836914	1.354167103767395	1011751041	63134193	1011751041.080232
798	3.440342	1.3089702	0.31763393	1186.1656	3.1908687	2.8186701	0.058401988	-0.055265897	3.346944808959961	2.371753692626953	1017293976	992371678	1017293976.97944
799	4.4693603	0.0060227824	0.36704139	373.37339	2.0946161	1.4986527	0.068436084	0.014397296	0.9890925884246826	3.1260061264038086	1022926317	600434065	1022926317.612345
801	4.1121145	0.52192537	2.5874748	782.81833	1.8398361	1.5197328	0.01868885	0.041631482	4.45829439163208	-2.558542251586914	1028948609	329638600	1028948609.311815
803	5.2146319	0.69286523	2.1808977	728.79442	2.6921194	1.9436824	-0.042698696	-0.38584239	4.557078838348389	0.30228331685066223	1025169163	704834819	1025169163.688474
808	4.0906355	-0.94486869	0.51263553	1365.0526	2.8543726	2.3254101	-0.069096932	-0.14980668	4.6656880378723145	-0.7840149402618408	1030702338	138503194	1030702338.154886
810	1.4864908	0.99495371	2.3933164	2600.6308	2.0089113	1.6454298	0.14355327	0.14721932	5.633753776550293	-1.3795510530471802	1022265937	200334787	1022265937.190776
814	0.49147205	-0.14818532	2.1112503	285.30087	2.8437336	2.1683859	0.63129139	-0.18194644	2.8504233360290527	-2.89471435546875	1011917070	232873797	1011917070.221179
819	0.99330731	0.31368211	0.76253823	216.34519	2.1970614	1.8483628	0.20669571	0.1513058	4.481503486633301	-2.700563430786133	1023775964	916448593	1023775964.903152
821	4.9609265	-0.56979029	0.70194091	782.91634	2.3507492	1.7010172	0.23928798	-0.027425538	3.5216214656829834	1.431678295135498	1005211660	766391397	1005211660.784379
