simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z	gps_time	geocent_end_time	geocent_end_time_ns
3794	0.50035817	-1.2358795	0.21442002	931.65086	7.188038	2.300157	-0.032786074	-0.19399993	1012814914.496462	1012814914	479499698
3805	2.9573194	0.54587827	0.59487178	441.75448	8.5382157	1.8510599	-0.49762466	-0.19030895	1013587551.698234	1013587551	718658447
3900	3.1047484	0.578226	0.38272154	745.99383	14.377767	2.8464944	0.19072777	0.25677821	1015479245.141235	1015479245	161800504
3910	2.7821227	-0.48241988	0.21096227	502.62432	10.300704	2.0632435	0.46935615	-0.13583105	1027861200.708016	1027861200	693907261
3933	4.0027323	0.44667263	0.48545622	387.72687	7.048525	2.4025196	-0.0066854129	0.15584643	1011363507.30845	1011363507	328522444
3948	3.8200415	-0.69558201	2.0149913	379.15293	7.1463383	2.0986946	0.26499878	0.12719475	1019773514.196563	1019773514	180181623
3951	1.8926901	-1.1859472	1.032564	404.90062	20.992949	1.5797706	0.0041802922	0.0301546	1027085089.805676	1027085089	795868635
3962	1.9051205	-0.27614748	2.7293536	401.11129	6.64102	1.4550277	0.3102781	-0.14606291	1025868689.320804	1025868689	309765697
4019	0.72354439	0.54347775	2.3231171	444.69803	8.532138	2.1178328	0.54901437	-0.21027426	1027125788.864772	1027125788	857550383
4195	3.5127877	-0.046408451	2.8079095	396.62607	6.7550567	1.4279042	-0.034894827	-0.065049427	1010789137.350738	1010789137	334444642
4207	0.83147134	1.1723689	2.8977874	82.612722	6.5415693	2.1816272	-0.13800305	0.11901134	1016377577.168457	1016377577	178080797
4226	5.1872842	0.6055642	0.91033987	593.98394	7.3626318	1.9590815	0.08915395	0.069786017	1020607252.57609	1020607252	593894958
4490	4.5723797	-0.012052676	0.33997041	614.05039	16.831761	2.8194027	0.14244677	-0.031617416	1017283667.945355	1017283667	934094548
4535	3.5218369	-0.3441541	2.5337143	527.87588	17.461263	3.1423492	-0.43892837	-0.52344292	1026868769.660543	1026868769	671499372
4632	0.7459264	-0.14878077	1.7134051	185.23859	6.2391023	2.7386234	-0.68358654	0.078929792	1027859959.18811	1027859959	199170828
4648	2.5098499	0.94825825	2.8215942	667.89985	7.2676822	2.1542259	0.31751461	0.076012541	1007380298.830811	1007380298	851810455
4669	3.6590992	-0.45114109	2.7294124	579.08733	8.2858005	2.3393082	0.15779397	0.089096639	1006049324.419575	1006049324	401894093
4687	5.053408	0.68080427	3.0737931	527.31569	6.7660304	2.1744767	0.19789797	0.010297669	1014893150.24646	1014893150	257193565
