simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z	polarization	coa_phase	geocent_end_time	geocent_end_time_ns	gps_time
1	4.2620217	0.6847603	1.3204223	140.02363	1.2682218	1.2581743	-0.018844983	-0.069838414	6.238193035125732	-3.1169686317443848	1009476826	351013541	1009476826.340861
18	0.38610984	-1.2183755	1.0088656	496.46397	1.7492297	1.4540676	0.11190608	0.26704698	6.175097465515137	-0.5315640568733215	1014892577	294302464	1014892577.311574
42	2.7429147	-0.83090338	0.42219035	989.80854	3.082608	2.4165605	-0.52508936	0.1048572	5.3430094718933105	-1.1088143587112427	1031129843	270183086	1031129843.288573
47	4.5625499	-0.0033924737	0.32873468	412.67993	1.8516165	1.5083028	-0.045129462	-0.025886032	6.272561073303223	-2.961184501647949	1027784823	782459617	1027784823.797459
53	0.17145007	0.40632663	0.63911067	537.52385	2.8289796	2.2959632	-0.049950587	-0.038472221	0.290666401386261	-0.6752236485481262	1002087341	154832840	1002087341.138163
81	2.434501	-0.44445802	2.6385445	574.22181	1.8112135	1.6332641	-0.087191149	0.00040221917	5.804675579071045	1.1026228666305542	1001128439	894866824	1001128439.914368
87	5.8493326	-0.054763019	2.7044718	553.23849	1.6567261	1.3470476	0.27282111	0.19615929	1.159841775894165	0.3563368022441864	1018059206	165912390	1018059206.183369
113	1.7542944	-0.024825885	0.4115078	576.57186	2.2083346	1.3113654	-0.10802136	0.05491601	5.209874153137207	-1.5445555448532104	1013191337	52918077	1013191337.069083
116	4.6016685	-0.43314576	2.5337191	447.39437	2.0694276	1.8573067	0.05212075	0.012160157	4.040205478668213	-0.920013427734375	1021736063	501402736	1021736063.515317
119	5.6967739	0.28608051	0.4561375	535.21112	1.6510845	1.3410921	0.0011300743	-0.0003500474	5.278564453125	2.1577863693237305	1012250754	768788338	1012250754.750755
121	5.7311327	0.79517612	0.80954091	280.79445	1.9218558	1.6012111	0.25124602	-0.34731872	3.667238712310791	2.829974889755249	1011973667	365812659	1011973667.350764
129	4.8158785	-0.38728304	2.9822675	541.54998	1.5015749	1.3842737	0.11517714	-0.18000745	1.675395131111145	-3.133934497833252	1014594977	765577435	1014594977.779788
130	4.7244838	0.055420077	2.6755138	306.74301	2.0899743	1.2575588	0.23463483	-0.010298908	3.9848034381866455	-1.5281753540039062	1019115986	810355186	1019115986.79823
150	4.7860584	0.68903642	0.77036909	357.5942	1.8381134	1.8129862	0.077693782	-0.23349617	1.4861958026885986	-2.8171303272247314	1027044713	670532346	1027044713.654565
155	0.74084987	-0.15450337	2.4096784	279.15183	1.8192381	1.2674819	0.030905295	-0.12997927	5.299139499664307	2.078540563583374	1009003750	633914471	1009003750.630194
183	5.3942362	-0.75930781	1.1613845	94.326809	2.6456819	2.1891282	-0.17617287	0.044514575	0.05012752115726471	2.753676652908325	1019348129	454129219	1019348129.474003
184	2.4581263	-1.4129542	2.079836	571.31178	2.6958239	1.576406	-0.20001014	-0.10128882	3.886538505554199	2.8061211109161377	1013607252	451226711	1013607252.474187
189	3.0974585	-0.68239946	1.1365684	244.55174	2.4791503	2.0536204	0.078421786	-0.17639853	3.2971739768981934	-0.20948374271392822	1011303961	804257751	1011303961.82245
190	4.9866342	-0.046079493	2.3925642	242.79128	2.7165207	1.4693943	0.15621813	-0.13396944	1.5569549798965454	-0.5402331948280334	1005486343	256398320	1005486343.25734
192	0.54721239	1.3310304	2.8003542	741.95427	2.3953625	2.2427371	0.002587605	0.103642	3.5749924182891846	1.2574342489242554	1003738438	907295108	1003738438.896945
212	6.2300167	1.1344083	0.52365786	614.43565	2.4077081	1.3317055	0.051251526	-0.26327764	6.060675144195557	0.6649284958839417	1007626312	762982726	1007626312.751224
213	5.3009943	0.73230499	2.1752874	340.15895	1.4706939	1.2509076	-0.096410994	-0.092099285	5.111140727996826	0.7641409039497375	1017320056	473621726	1017320056.458538
222	1.9603628	0.20258853	0.507378	387.65498	2.253724	1.4260456	0.088189784	0.13287116	0.03719235584139824	-1.8452550172805786	1015190941	478508472	1015190941.468328
223	2.5839529	0.57273647	2.8458794	205.7747	1.4150832	1.2278121	0.14462764	-0.015236238	0.27184730768203735	2.314150094985962	1000710734	807611346	1000710734.794243
225	0.79079837	-1.1507053	2.5612833	4816.7143	3.4306413	2.3111605	-0.17350688	-0.068619412	3.893397092819214	1.7649301290512085	1008286241	767027974	1008286241.796219
231	2.3893545	-0.25865662	0.63523167	751.94364	2.0635672	1.9457021	-0.03644417	-0.23617295	3.7072949409484863	-2.2531919479370117	1005607761	847602844	1005607761.863253
232	0.78230303	-0.84910351	0.82161027	576.17296	2.3604905	2.1702811	-0.13378021	0.12540181	3.499722957611084	-1.4986886978149414	1022822197	301938534	1022822197.326657
248	2.4041229	-0.2547009	2.3868201	364.72136	2.7657622	1.2748254	-0.13339485	-0.039260892	5.783039093017578	-1.3601479530334473	1017343028	913434625	1017343028.922945
252	3.3109261	-0.10375101	2.8659604	404.77115	2.0890334	1.8884563	-0.007486088	-0.044623757	2.8394789695739746	2.04701566696167	1008437210	511837363	1008437210.501925
267	3.2766243	0.17193163	2.2850471	369.71363	1.8228428	1.660887	-0.15068598	0.036656634	2.35776686668396	2.4802463054656982	1004899283	819711566	1004899283.811345
284	0.61230462	0.64064238	0.35073974	310.88941	2.7341781	2.0540454	-0.19411244	0.094672006	1.2745704650878906	2.6090962886810303	1019692834	507346392	1019692834.496174
289	5.3976868	0.49031711	1.0495639	263.06576	1.4350866	1.2389432	0.015412646	0.066412067	5.275001525878906	3.087574005126953	1028776192	620446086	1028776192.606756
290	6.2378132	0.89877588	0.26710745	3131.9784	3.2364395	1.8113579	-0.30308079	0.12838324	3.332972764968872	3.112968683242798	1017683790	941594839	1017683790.942404
294	6.2147682	-0.57218451	2.7811114	4205.2017	3.5534996	3.1455791	-0.0065203828	-0.13613619	3.58689284324646	1.7448090314865112	1007529586	629536390	1007529586.623487
304	1.5301937	0.08829681	0.33105021	406.09281	1.3164121	1.2122429	-0.14421209	0.057272874	0.8612616658210754	2.5282227993011475	1009691778	804307938	1009691778.788498
307	4.0165991	0.50657333	0.53762049	379.61214	1.9461666	1.7827742	-0.087063709	0.010518181	1.6665419340133667	0.9530418515205383	1009562493	707424879	1009562493.68767
318	2.7284764	-0.1937095	3.049122	1028.3902	2.4398558	1.7951762	-0.33561659	-0.029019089	4.0217437744140625	2.7410857677459717	1026900413	326941609	1026900413.340005
344	2.6168888	0.47624437	2.0667969	144.45858	2.7644879	1.4831179	0.23475989	0.050909709	5.470990180969238	1.2616740465164185	1025363526	875817776	1025363526.873036
354	1.3575866	0.97997441	0.99585415	506.43152	2.3516126	1.2788647	0.1359244	0.041591733	1.2862516641616821	-1.4172296524047852	1001225215	474851727	1001225215.45951
372	4.5112644	-0.79986687	0.67625248	678.58219	1.8498414	1.645734	0.10170878	0.03827628	4.308736801147461	-2.3935794830322266	1028135166	480958343	1028135166.502771
377	4.0064508	0.55932509	2.438276	349.34808	2.8279648	1.3269785	-0.35918127	-0.109268	3.0331122875213623	-2.1386473178863525	1015085224	543776035	1015085224.534301
380	5.3649268	-1.3659825	0.80222492	530.61357	2.1308291	1.4303832	0.058737205	0.053401237	0.9334760904312134	2.811464548110962	1029382868	928662300	1029382868.935522
382	5.5478387	-0.518252	2.1130452	2333.3559	2.2957058	2.1710636	0.17602484	0.025677442	6.134121894836426	-2.4640731811523438	1009320592	55791259	1009320592.056492
383	0.13819433	0.52349043	0.16069659	207.43423	1.7839207	1.3414591	0.069003987	-0.14698511	3.712764263153076	-1.3414002656936646	1000012257	698272705	1000012257.680501
385	5.9499405	-0.5677146	2.6785758	311.62405	1.7761808	1.3345484	0.085204798	0.15280451	2.126936197280884	-2.353097438812256	1008054133	945603371	1008054133.95873
405	4.0643852	-0.81783086	2.8614378	334.66869	2.3102968	2.063834	0.15269653	-0.20211691	2.2618234157562256	0.6313558220863342	1020828445	88104725	1020828445.092451
428	3.1695342	-0.29969188	0.27127156	174.73133	1.6598861	1.1719522	-0.0065856313	0.35775463	2.9244441986083984	0.8557486534118652	1001846157	116204023	1001846157.123321
448	0.9133168	-0.53773348	0.9186629	646.90298	2.4544932	2.2901167	0.21625398	0.1162805	1.899932622909546	-0.08674165606498718	1012651311	852686644	1012651311.873865
458	0.49425428	-0.27872384	2.4760497	148.24095	1.6714266	1.5352826	0.18918163	0.0088543058	4.988130569458008	2.576690196990967	1027689779	735032320	1027689779.725637
468	0.12728336	0.42708612	0.15337759	878.32902	2.4899198	2.299002	0.039090449	0.032748213	5.646084785461426	-0.30927783250808716	1002703959	833847046	1002703959.822094
469	4.6929644	-1.2154043	1.9058593	174.85563	1.6428629	1.2679798	-0.11542021	-0.013673877	2.4342434406280518	-0.7042572498321533	1015312225	144012094	1015312225.157647
494	3.6996903	-0.45896152	3.0596637	677.28975	2.8913007	2.2957578	0.012865174	-0.20966178	0.0076070972718298435	2.468018054962158	1015865500	737268567	1015865500.74905
499	2.3319136	-0.24578845	0.84446245	164.89563	2.1051137	2.085265	-0.0044839889	0.27945001	3.976824998855591	-0.7508593201637268	1013277039	43055058	1013277039.063577
503	3.5501993	0.15713188	0.3248314	585.95391	2.1044217	1.4394122	-0.12818513	-0.0095734029	0.4939028024673462	-2.7394890785217285	1004125276	710177302	1004125276.697447
509	5.710239	0.24358993	3.0334561	686.11364	3.0135547	2.170681	0.021057292	0.058192513	4.0357255935668945	-1.9146171808242798	1019815100	886276007	1019815100.8728
514	5.6560177	1.3021828	0.78530953	191.30235	2.3534176	1.2375303	-0.13970581	0.035427105	2.009708881378174	1.6789275407791138	1006460162	706528068	1006460162.691763
522	4.5033931	0.91068077	2.3536608	217.60694	1.6734631	1.666221	-0.07632128	-0.080922883	1.1993638277053833	2.4738712310791016	1001246648	595155954	1001246648.581594
541	0.36373373	-0.26538623	2.4102345	780.16446	2.8313761	2.732072	-0.0055524807	-0.038039484	4.410285472869873	0.10339567810297012	1017042205	897460580	1017042205.914588
551	6.2327545	0.82587335	1.1725777	370.08801	2.1406188	1.3244282	0.215504	-0.039505409	2.2178103923797607	2.2005815505981445	1009249387	719786406	1009249387.698908
557	0.66148678	-0.25975481	2.4338767	377.63738	2.6006206	1.4018829	-0.099055438	-0.27934405	2.454529285430908	1.4132484197616577	1023594200	927675843	1023594200.946218
560	1.4446454	-0.64825676	1.9951249	152.30016	2.6814091	1.8149429	0.51784412	0.11402085	3.6838417053222656	1.162420392036438	1005007997	693135977	1005007997.707651
564	3.5227149	-0.63114863	0.49742876	502.47339	1.9374494	1.9215735	-0.18150058	-0.011799041	0.6436554789543152	-2.556737184524536	1020875427	485867977	1020875427.504801
567	2.9291944	0.47724005	0.94930486	525.90195	1.735746	1.3674709	0.0051677397	0.0071201048	5.464670181274414	2.4429948329925537	1028024667	429247737	1028024667.421605
572	1.8953151	-0.87674742	0.60799303	551.79314	2.7862238	1.7961361	0.11067934	0.16919409	1.2804205417633057	-1.8435195684432983	1017165185	421127796	1017165185.435855
577	5.6036994	0.99036681	0.28154378	812.86671	2.8056982	2.6911635	-0.066927017	-0.23519161	5.9019060134887695	1.879868507385254	1002510953	964609742	1002510953.948272
580	4.630322	-0.66546776	1.1815231	102.72643	1.8728536	1.3193222	0.29761696	-0.036155641	0.04568982496857643	-2.709451198577881	1021165267	986041784	1021165267.999807
587	2.0612686	-0.011974148	0.55749139	690.63327	2.4879669	1.6668983	0.064554926	0.11093722	2.4857780933380127	1.3784313201904297	1028876687	260358334	1028876687.277467
596	4.1121145	0.52192537	2.5874748	529.55988	1.9344682	1.6934476	0.12207964	-0.21863537	4.45829439163208	-2.558542251586914	1028948609	329638600	1028948609.311263
604	0.49147205	-0.14818532	2.1112503	181.64232	2.0576517	2.010432	0.0040992032	0.0028493289	2.8504233360290527	-2.89471435546875	1011917070	232873797	1011917070.221281
611	0.99330731	0.31368211	0.76253823	134.7858	1.9859793	1.4241691	-0.20558134	-0.171341	4.481503486633301	-2.700563430786133	1023775964	916448593	1023775964.902202
