coinc_event_id	ifos	snr
0	H1,K1,L1,V1	8.179333548572131
1	H1,K1,L1	8.07286269336181
2	H1,K1,L1	9.645663623698793
3	H1,L1,V1	8.653630216463249
4	K1,L1,V1	11.40083727649148
5	H1,K1,L1,V1	10.98062290013494
6	L1,V1	9.809748332808208
7	H1,K1,L1,V1	9.220117990040526
8	H1,K1,L1,V1	9.29365460497708
9	H1,K1,L1,V1	11.74188288050711
10	H1,K1,L1	18.05674026758381
11	H1,K1,L1,V1	10.48271432942122
12	H1,K1,L1,V1	10.5570495772186
13	H1,K1,L1,V1	8.590420763328561
14	H1,K1,L1	8.370676902420133
15	H1,K1,L1,V1	8.278572099426649
16	H1,K1,L1,V1	8.37749288710447
17	H1,K1,L1,V1	8.071894568562948
18	H1,K1,V1	8.746029784661697
19	H1,K1,L1,V1	10.24134464888668
20	L1,V1	19.4050483270463
21	H1,K1,L1,V1	8.70388596061929
22	H1,K1,V1	24.06331224575698
23	H1,L1	8.337750286308673
24	K1,L1,V1	58.57285252520527
25	H1,L1,V1	9.427642941997169
26	K1,L1,V1	12.50420985838759
27	H1,K1,L1,V1	8.82668991238415
28	K1,L1,V1	9.188034025848236
29	H1,K1,L1,V1	9.242172145638699
30	H1,K1,L1,V1	15.11260398745144
31	H1,K1,L1	9.834874335175586
32	H1,K1,L1,V1	9.282251968308044
33	H1,K1,L1,V1	8.195637700807337
34	K1,L1,V1	71.01110572638204
35	K1,L1	10.41700910984577
36	H1,L1,V1	8.572317043820574
37	L1,V1	9.749694036748163
38	H1,L1,V1	10.30680068879465
39	H1,K1,L1,V1	8.269988224344344
40	H1,K1,L1,V1	8.289273355739294
41	K1,L1,V1	21.98279694093116
42	H1,K1,L1	8.579052590229429
43	H1,K1,L1,V1	8.30026711650012
44	H1,K1,L1	10.17964178045998
45	H1,K1,L1,V1	9.326278640398261
46	L1,V1	13.24785511094498
47	H1,K1,L1,V1	8.929837591222784
48	H1,K1	10.70506978757894
49	L1,V1	11.42905295057732
50	H1,K1,L1,V1	8.159145234743372
51	K1,L1,V1	10.94795084917644
52	H1,K1,L1,V1	8.748220745386702
53	K1,V1	13.59765706755281
54	H1,K1,L1,V1	8.457759159814799
55	H1,L1,V1	10.27634650439603
56	H1,L1,V1	9.110138808550378
57	H1,K1,L1,V1	8.071557204138559
58	H1,K1,L1,V1	8.573232469027747
59	H1,K1,L1,V1	9.157834882701287
60	H1,L1,V1	8.805313430293131
61	H1,K1,L1,V1	9.419480800991336
62	H1,L1,V1	10.09735320324322
63	H1,L1,V1	8.931270430381659
64	H1,L1,V1	15.98282112678895
65	H1,K1,L1,V1	19.80668230222712
66	H1,K1,L1,V1	8.090467961506356
67	H1,K1,L1,V1	9.822202807515415
68	H1,K1	8.149466420224497
69	H1,L1,V1	10.88752422282865
70	H1,K1,L1,V1	8.661809172683339
71	H1,K1,L1,V1	12.31946149703653
72	H1,K1,L1	8.109763903950784
73	H1,V1	8.626889082450049
74	H1,K1,L1,V1	12.48762412851585
75	H1,K1,V1	11.54541728635512
76	H1,K1,L1,V1	8.226376752885942
77	H1,K1,L1,V1	9.478955429226064
78	H1,L1,V1	8.947680170289583
79	H1,K1,L1,V1	9.590570520617447
80	H1,K1,L1,V1	8.13440920270839
81	H1,K1,L1,V1	8.377755316407539
82	H1,L1,V1	27.09783143912068
83	H1,L1,V1	8.162647803418318
84	H1,V1	9.089016417243821
85	H1,K1,L1,V1	10.5734158525769
86	H1,K1,L1,V1	8.897098157228262
87	H1,K1,L1,V1	8.740572770523531
88	K1,L1,V1	8.331686746806044
89	H1,K1	8.466257814031927
90	H1,K1,L1,V1	8.02292297711085
91	H1,K1,L1,V1	8.046860080105644
92	H1,K1,V1	10.84273691020888
93	H1,K1,L1,V1	9.322100396294077
94	H1,L1,V1	14.78125765853754
95	K1,L1,V1	8.873800558560772
96	H1,K1,L1	8.178830061128103
97	K1,L1,V1	8.123180367367906
98	H1,K1,L1,V1	10.26257406858371
99	H1,K1,V1	8.604469922597662
100	H1,L1	8.570547878354184
101	H1,K1,L1,V1	8.956926395756691
102	L1,V1	8.013021625487736
103	H1,K1,L1,V1	8.197086460016383
104	H1,K1,L1	22.89281304737501
105	H1,L1,V1	11.70451836336021
106	H1,L1,V1	9.236259824465265
107	H1,K1,L1,V1	12.38788163389032
108	H1,K1,L1,V1	12.55849536822437
109	H1,K1,L1,V1	8.816419384953223
110	H1,K1,L1,V1	8.928098489655527
111	H1,L1	9.827835490149202
112	H1,L1,V1	11.19430639520023
113	H1,K1,L1,V1	8.446613663546058
114	H1,K1,L1	9.597498443610132
115	H1,K1,L1,V1	8.405359161849926
116	H1,K1,L1,V1	14.1393534628242
117	H1,L1,V1	8.375281760217968
