coinc_event_id	ifos	snr
0	H1,L1,V1	9.043894323219584
1	H1,L1,V1	12.3790862199363
2	H1,L1,V1	8.50305572791846
3	L1	9.398211996561994
4	H1,L1,V1	13.04289223002602
5	H1,L1	17.47580571963275
6	L1,V1	8.995159908134955
7	H1,L1,V1	8.254158115006891
8	H1,L1	9.113780883692202
9	H1,L1,V1	8.349283398167966
10	H1,L1,V1	21.28568446738637
11	H1,L1,V1	28.64191314689428
12	H1,L1,V1	8.181202854498817
13	H1,L1	11.76387615007338
14	H1,L1,V1	14.03650273860802
15	L1,V1	52.05258287720406
16	H1,L1,V1	9.802954832339637
17	H1,V1	13.47996923670238
18	H1,L1	8.440738524186676
19	H1,V1	56.3401454990178
20	H1,L1,V1	11.84415782562572
21	H1,L1,V1	8.703320230657722
22	H1,L1,V1	8.331598985822092
23	H1,V1	13.81832175745705
24	L1	8.907864331975423
25	H1,L1,V1	8.584602239644225
26	H1,L1,V1	9.540600899537884
27	H1,L1	16.46053212085703
28	H1,L1,V1	15.98854896213964
29	H1,V1	10.58726185098355
30	H1,L1	13.35508770557384
31	H1,L1,V1	8.382327102132626
32	H1,L1,V1	15.68856370317703
33	H1,L1	11.22246826428725
34	H1,L1,V1	9.63875541880903
35	H1,L1,V1	8.421527146522212
36	H1,L1,V1	9.300717824227384
37	H1,L1	10.05150774423314
38	H1,L1	8.706701985476542
39	L1,V1	11.09555408084439
40	H1,L1,V1	11.56352944607551
41	H1,L1,V1	13.80664916304849
42	H1,L1,V1	19.65366863818199
43	H1,L1,V1	15.31894742662631
44	H1,L1,V1	10.3637131253916
45	L1,V1	10.28523095713854
46	H1,L1,V1	9.301700374609927
47	H1,L1,V1	8.481308133125751
48	H1,V1	8.035271338171873
49	H1,L1,V1	8.845370277338036
50	H1,L1	8.025507907523558
51	H1,L1,V1	9.262852278185454
52	H1,L1,V1	10.20944454953463
53	H1	12.49354767732331
54	H1,L1	11.44957214581175
55	H1,L1,V1	13.24352024688486
56	H1,L1	8.159418738759879
57	H1,L1,V1	8.513151236913744
58	H1,L1,V1	9.146550273659738
59	H1,L1,V1	8.256216055523346
60	H1,L1,V1	8.068613983146527
61	H1,L1,V1	15.34710464437245
62	H1,L1,V1	15.73543705259785
63	H1,V1	10.3915746490764
64	H1,L1,V1	8.530295174562117
65	H1,L1,V1	11.59240032287115
66	H1,L1,V1	9.491234025961647
67	H1,L1,V1	8.954404643741405
68	H1,L1,V1	22.35816952071915
69	L1	9.611674781103384
70	H1,L1,V1	8.424924505030111
71	H1,L1,V1	8.937121387952871
72	H1,L1,V1	11.08794268792343
73	H1,L1,V1	11.55594195755975
74	H1,L1,V1	10.89709780698196
75	H1,L1,V1	8.604303391597714
76	H1,L1,V1	9.428058745633276
77	H1,L1	13.27619348405848
78	H1,L1,V1	9.620716227949092
79	H1,L1,V1	8.320882679400606
80	H1,V1	8.438466860233076
81	H1,L1,V1	16.52739179612659
82	H1,L1,V1	10.0144883783032
83	H1,L1,V1	8.664248645514293
84	H1,V1	8.201310293092616
85	H1,L1,V1	9.915613096812137
86	H1,L1	11.85515682220448
87	H1,L1,V1	11.48779418410583
88	H1,L1	9.698061535362154
89	H1,L1,V1	8.423734398425374
90	H1,V1	8.006329633243995
91	H1,L1,V1	13.40286577431623
92	H1,L1,V1	13.30652472614829
93	L1,V1	9.923487028231438
94	H1,V1	13.41054863508152
95	H1,L1,V1	8.547109363155243
96	H1,L1,V1	8.076478218519984
97	H1,L1	11.1618103346754
98	H1,L1,V1	8.325045120268504
99	H1,L1	8.770163593185018
100	H1,L1	12.99690675533386
101	H1,L1,V1	8.165090363659914
102	H1,L1,V1	8.617843953643359
103	H1,L1,V1	10.11699495727786
104	H1,L1,V1	8.068170779155718
105	H1,L1	14.8447957241929
106	L1,V1	8.94227847036376
107	H1,L1,V1	16.13167034761775
108	H1,L1,V1	9.774479650321014
109	H1,L1,V1	10.51712247140091
