coinc_event_id	ifos	snr
0	L1,V1	12.19602260074068
1	H1,K1,L1,V1	9.37551575612553
2	H1,K1,L1,V1	50.90502073125432
3	H1,K1,L1,V1	8.231557538284296
4	K1,L1,V1	8.594734703798276
5	H1,K1,L1,V1	8.349363572017998
6	L1,V1	9.860100027526579
7	L1,V1	10.92892423389495
8	H1,L1,V1	15.91135780450742
9	H1,K1,V1	8.740418353668751
10	H1,K1,L1,V1	16.81125404059924
11	H1,K1,L1	10.87588269079037
12	K1,L1,V1	8.802908264709744
13	H1,L1	8.861521117117112
14	H1,K1,V1	9.58674935073806
15	H1,K1,L1,V1	11.14273427632496
16	H1,K1,L1	8.966505883777073
17	V1	16.75269180168776
18	H1,K1,L1,V1	8.791965194580182
19	L1,V1	8.07826504620726
20	H1,K1,L1,V1	12.73156258422426
21	H1,K1,L1,V1	9.258097895027243
22	K1,L1	30.9434613029179
23	H1,K1,L1,V1	16.89619201357155
24	H1,L1,V1	8.206047296130441
25	H1,L1,V1	16.23719800036386
26	K1,L1,V1	8.729218003597602
27	H1,L1,V1	14.75302003277571
28	H1,K1,L1,V1	9.353693072928886
29	H1,K1,L1,V1	9.750846926682641
30	H1,K1,L1,V1	13.27609579470651
31	H1,K1,V1	21.85753178296231
32	H1,K1,L1,V1	9.059883021311212
33	H1,L1	8.305485909202819
34	H1,K1,L1	11.18431628190067
35	H1,K1,L1,V1	10.73797778170028
36	H1,K1,L1,V1	51.49772662032458
37	H1,L1,V1	10.40504916932545
38	H1,K1,L1,V1	8.621131437949169
39	H1,K1,L1,V1	10.50904321146918
40	H1,K1,L1,V1	8.854704402146208
41	H1,K1,L1,V1	8.494189265985904
42	H1,K1,L1,V1	9.0432819268968
43	H1,L1,V1	9.945148169748776
44	H1,K1,L1,V1	12.38190835921529
45	H1,L1,V1	10.02238072011303
46	H1,K1,L1	8.226457504699606
47	H1,K1,L1,V1	12.32000930826789
48	H1,K1,L1,V1	9.533173260801203
49	H1,K1,L1,V1	8.197107036974352
50	H1,K1,V1	10.04732579264179
51	H1,K1,L1,V1	13.79786181715121
52	K1,L1	8.688765419462056
53	H1,K1,L1,V1	8.097859608573597
54	H1,K1,L1,V1	10.81250088879276
55	H1,L1,V1	8.752971199934281
56	H1,K1,L1,V1	9.053353175851802
57	H1,K1	9.130894725384508
58	H1,K1,L1,V1	8.444419505771807
59	H1,K1,L1	9.696300298086685
60	H1,K1,L1,V1	10.40343706909008
61	H1,K1,L1	9.672114863707774
62	H1,K1,L1,V1	12.25069250783365
63	H1,L1,V1	8.813112915415946
64	H1,L1,V1	9.483656886127875
65	H1,L1,V1	10.50902009428901
66	H1,K1,L1,V1	12.53306187773531
67	H1,K1,L1	23.73117626028004
68	H1,K1,L1	8.352083132382321
69	H1,K1,L1,V1	8.119665850514616
70	H1,K1,L1	9.339432407614874
71	H1,K1,L1,V1	8.263438580033343
72	H1,L1,V1	13.10533818838419
73	H1,L1,V1	13.52166626771253
74	H1,K1,L1,V1	8.804606871369169
75	H1,K1,L1,V1	8.237458193753017
76	H1,K1,L1	12.20323102934256
77	H1	14.54762542457716
78	H1,K1,L1,V1	9.097031315753718
79	H1,K1,L1,V1	9.115677611344774
80	L1,V1	8.519267548922155
81	H1,K1,L1,V1	15.94732809236445
82	H1,K1,L1,V1	8.32523748177214
83	H1,K1,L1,V1	12.68879512643865
84	H1,K1,L1,V1	15.90158879800919
85	H1,L1,V1	10.66501913541121
86	H1,K1,V1	10.70776516501574
87	H1,K1,L1	9.142723970325356
88	H1,K1,L1,V1	8.013468725379099
89	H1,K1,L1	8.027649749646205
90	H1,K1,L1,V1	10.24373487915131
91	H1,K1,L1,V1	12.25361427911221
92	H1,K1,L1,V1	9.071891490882914
93	H1,L1,V1	8.230016477298285
94	H1,K1,L1,V1	10.99418575958154
95	H1,L1,V1	8.575507507477074
96	H1,K1,L1,V1	8.142607031566612
97	H1,K1,L1	8.068251331316107
98	H1,K1,L1	15.463795698199
99	K1,L1,V1	9.63323654832587
100	K1,L1,V1	9.093494333637928
101	H1,L1,V1	9.289907994125883
102	H1,K1,L1,V1	9.389022866533979
103	H1,L1,V1	15.82717103145953
104	H1,K1,L1,V1	14.57824906676932
105	H1,K1,L1,V1	8.927814459139269
106	H1,K1,L1,V1	8.130064914432792
107	H1,L1	13.99565754634304
108	H1,K1,L1,V1	9.223559861482132
109	H1,K1,L1	11.96744516649582
110	K1,L1,V1	11.00074712866439
111	H1,L1,V1	8.172873583072638
112	H1,K1,L1,V1	8.698333656370442
113	H1,K1,L1,V1	10.38714901714806
114	H1,K1,L1,V1	8.419159096959744
115	H1,K1,L1,V1	11.33189978344542
116	H1,K1,L1,V1	11.88822569986318
117	H1,K1,L1,V1	8.408677278137834
118	H1,K1,L1,V1	12.85231673765592
119	H1,K1,L1,V1	14.25656714368897
120	H1,K1,L1,V1	11.02493383934637
121	H1,K1,L1,V1	8.112261005757654
122	H1,K1,L1,V1	8.199197007688639
123	H1,K1,V1	8.324999245984566
124	H1,K1,L1,V1	19.32837832100528
125	H1,K1,L1,V1	9.222817746633929
126	H1,K1,L1,V1	15.35650635470668
127	L1,V1	8.538839145368708
128	H1,K1,L1	14.00852174082725
129	H1,K1,L1,V1	9.073180994942726
130	H1,K1,L1,V1	8.253120651242289
131	H1,K1,L1,V1	11.46132278372705
132	H1,V1	8.939950591150669
133	H1,K1,L1,V1	9.226259323660413
134	K1,V1	10.92996282510226
135	H1,K1	10.23368706403169
136	H1,K1,L1	9.683588455560276
137	H1,K1,L1	9.405271193116947
138	K1,L1,V1	16.57916940229731
139	H1,L1,V1	9.21813458337764
140	H1,K1,L1	14.99496615966512
141	H1,K1,L1,V1	9.589936983525538
142	H1,K1,L1,V1	12.19096770728907
143	H1,K1,V1	10.72541894218839
144	H1,K1,L1,V1	8.393691280680995
145	H1,K1,L1,V1	8.462825220488631
146	L1,V1	8.010423133346695
147	H1,K1,L1,V1	9.59182626113291
148	H1,K1,L1	25.83804762457303
149	H1,V1	11.8738805725428
150	H1,K1,L1	9.633963905632603
151	H1,K1,L1,V1	17.73603668553429
152	H1,K1	14.55257338533911
153	H1,L1,V1	13.66498860294441
154	H1,K1,L1,V1	13.83468069116438
155	H1,L1,V1	15.46641594020018
156	H1,L1,V1	52.7780306571443
157	H1,L1,V1	9.176920197530341
158	H1,K1	12.24380714191848
159	H1,K1,L1,V1	9.88222407512705
160	H1,K1,V1	8.464515431860379
161	H1,K1,L1,V1	13.70160948543195
162	H1,L1,V1	10.84400093918639
163	H1,K1,L1,V1	8.44089475885591
164	H1,K1,L1,V1	22.00268988832687
165	H1,L1,V1	10.45465320347683
166	H1,L1,V1	10.11356046528043
167	H1,K1,L1,V1	8.362773157222639
168	H1,K1,L1,V1	9.65482382208357
169	H1,L1	10.55203688226942
170	H1,L1,V1	14.14759773357529
171	H1,K1,L1,V1	9.359376043845961
172	H1,K1,L1	8.871530813894168
173	H1,K1,L1,V1	8.037425401790923
174	H1,K1,L1,V1	9.465459116732921
175	H1,K1,L1,V1	9.156042851269019
176	L1,V1	9.400827786090661
177	H1,L1,V1	10.15320588953978
178	H1,K1,L1	10.34503288611659
179	H1,V1	15.27720582666464
180	K1,L1,V1	11.18232964600999
181	H1,L1,V1	12.3528751795668
182	K1,L1,V1	8.400911353204799
183	L1,V1	27.15174326676443
184	H1,K1,L1,V1	8.722530672335433
185	H1,L1,V1	10.16073914868576
186	H1,K1,L1,V1	10.13117449130034
187	K1,L1	17.50623693288307
188	H1,K1,L1,V1	10.9583506554776
189	K1,L1,V1	8.070295261499773
190	H1,K1,L1	10.55860340248577
191	K1,L1,V1	16.53699171368401
192	H1,K1,V1	9.630661442649002
193	L1,V1	11.74871609971627
194	K1,L1,V1	11.32746930207015
195	H1,K1	9.663235611864499
196	K1,L1,V1	10.796829469446
197	L1,V1	34.69814091045202
198	H1,K1,L1,V1	8.086526887213797
199	H1,K1,L1,V1	14.29756696901297
200	H1,K1,V1	14.68255701988889
201	H1,L1,V1	22.15468417404105
202	K1,L1,V1	8.407259383868709
203	H1,K1,L1,V1	8.621458151418082
204	K1,L1	10.77688267242172
205	H1,L1,V1	12.63673616003783
206	L1,V1	8.033457448056359
207	H1,V1	8.883155821418638
208	H1,K1,L1	13.49638812566586
209	K1,L1,V1	13.23795247017187
210	K1,L1,V1	8.787135955816437
211	H1,K1,L1	8.064779913863816
212	H1,V1	8.487796092466379
213	H1,L1,V1	20.2644550979746
214	H1,K1,L1,V1	12.81047833757164
215	H1,K1,L1,V1	9.488820176931103
216	H1,K1,L1,V1	9.203401105662367
217	H1,K1,L1,V1	8.484505270862533
218	H1,K1,L1,V1	13.95458708637549
219	H1,K1,L1	11.13030766893471
220	K1,L1,V1	9.417469740237498
221	H1,K1,L1,V1	8.040553732241559
222	H1,K1,L1	16.42252579169132
223	H1,L1,V1	8.529199791607581
224	H1,K1,L1	10.22558115150356
225	H1,K1,L1,V1	12.91215638668719
226	H1,K1,L1,V1	8.162541889218623
227	H1,K1,L1,V1	11.82357203934107
228	H1,K1,L1,V1	9.211132440808043
229	L1,V1	8.095527288899966
230	H1	9.620421901584686
231	H1,K1,V1	16.71597529170923
232	H1,K1,L1,V1	9.744618344179505
233	H1,L1	12.30573576164132
234	H1,K1,L1,V1	11.16887753365369
235	H1,K1,L1	8.03433906053942
236	H1,L1	9.275180114513182
237	K1,L1,V1	8.58904645792135
238	H1,K1,L1,V1	10.90001274542451
239	H1,K1,L1,V1	14.92081429022176
240	H1,K1,V1	11.70671436845937
241	H1,L1,V1	8.352466518473566
242	H1,K1,L1,V1	10.32759414135906
243	H1,K1,L1,V1	9.523392111009441
244	L1,V1	8.673013816751029
245	H1,K1,L1	8.180753925637408
246	H1,K1,L1,V1	8.433580483389822
247	H1,K1,L1	8.504167278648488
248	H1,K1,L1	13.30313408174736
249	H1,L1,V1	16.85646113938832
250	H1,K1,L1,V1	10.58830071455269
251	H1,K1	14.86502698699382
252	H1,L1	14.93349524852413
253	H1,K1,L1	8.287537406088905
254	H1,L1,V1	19.95755831944624
255	H1,K1,L1,V1	11.15631519438864
256	H1,K1,V1	11.2868715859791
257	K1,V1	8.331896191498139
258	L1,V1	9.38591463329286
259	H1,K1,L1,V1	45.10343186760733
260	H1,L1,V1	9.365016518815462
261	H1,K1,L1,V1	11.66782362503366
262	H1,L1,V1	8.392691368867974
263	H1,K1,L1	12.78669256573743
264	H1,V1	27.81427570335378
265	H1,L1,V1	8.757887860667667
266	H1,L1,V1	10.09087678373335
267	H1,K1,L1,V1	13.03255610926055
268	K1,L1,V1	16.82484832288657
269	K1,L1,V1	9.106815091710319
270	H1,K1	14.52283171559986
271	H1,L1	9.894828592765528
272	K1,L1,V1	10.11362580089218
273	H1,K1,L1,V1	8.258992656487566
274	H1,K1,L1,V1	8.110351081834287
275	H1,L1,V1	13.23554433525845
276	H1,K1,L1	12.83534372189664
277	H1,K1,L1,V1	9.366341008116882
278	H1,K1,V1	14.44488930104434
279	K1,L1,V1	10.47933226584124
280	H1,K1,L1,V1	10.85953579069571
281	H1,K1,L1,V1	8.144438401938496
282	H1,L1,V1	9.999125992987491
283	H1,K1,L1,V1	8.276470646614365
284	H1,K1,L1,V1	8.401052884348474
285	H1,K1,V1	9.20741823055144
286	H1,K1,L1,V1	8.40971845649001
287	H1	13.88181792030097
288	H1,K1,L1,V1	9.68368650637392
289	L1,V1	34.61481872520635
290	H1,L1	8.460780857047707
291	H1,K1,L1,V1	10.13480171884747
292	H1,K1,L1,V1	10.94561166003236
293	H1,L1,V1	15.72395283370298
294	H1,K1,L1,V1	8.525028541861817
295	H1,K1,L1,V1	15.02851822876228
296	H1,L1	12.3108345813465
297	H1,L1,V1	16.85781003722096
298	H1,K1,V1	8.086833659976037
299	H1,K1,L1,V1	8.219673586338605
300	H1,L1,V1	18.80188292863351
301	K1,L1,V1	12.48880019825806
302	H1,L1,V1	11.88646839678722
303	L1,V1	20.56212093636534
304	H1,K1,L1,V1	9.898610572971876
305	H1,K1,L1	8.648478231274987
306	H1,K1,L1,V1	11.02721015226149
307	H1,K1,L1	8.671049724486229
308	H1,K1,L1,V1	8.243477471550333
309	H1,K1,L1,V1	27.16829039238023
310	H1,K1,L1,V1	9.372037951202445
311	H1,K1,L1,V1	16.92006536174389
312	H1,K1,V1	8.603778186268658
313	H1,K1,L1,V1	15.50454815096456
314	K1,L1,V1	19.16996847734175
315	H1,L1	8.244480693130416
316	H1,K1,L1,V1	23.09527456082222
317	H1,K1,L1,V1	25.69478476321195
318	H1,K1,L1,V1	8.029736275523558
319	K1,L1,V1	8.969808304352483
320	H1,K1,L1,V1	20.18556289899015
321	H1,L1,V1	8.579717850893925
322	H1,K1,V1	8.20422156290625
323	H1,L1	9.934241120905693
324	H1,K1,V1	9.276854781046669
325	H1,K1,L1,V1	16.77514252335355
326	H1,K1,L1,V1	10.43144446141305
327	H1,K1,L1,V1	9.327835799307184
328	H1,K1,L1,V1	11.37848880104075
329	K1,L1,V1	12.68119658675528
330	H1,K1,L1,V1	11.44801192145695
331	H1,L1,V1	8.842225062111899
332	H1,L1	11.92269957148073
333	H1,K1,L1,V1	8.218645901097872
334	H1,K1,L1,V1	10.22486866825953
335	H1,K1,L1	22.86037357404729
336	H1,K1,L1,V1	8.021012220583239
337	K1,L1	10.91486481213433
338	K1,L1,V1	13.5210407537048
339	H1,K1,L1,V1	8.867241691840414
340	H1,K1,V1	10.03976854378833
341	K1,L1,V1	10.68775266085564
342	H1,K1,L1,V1	8.775972326964872
343	H1,K1,V1	12.36056684126353
344	H1,K1,V1	8.749679888710327
345	H1,K1,L1,V1	17.5625484692011
346	H1,L1,V1	8.552768206053964
347	H1,K1,L1,V1	13.92015016836638
348	H1,K1,L1	8.311439676037496
349	H1	8.597588597289759
350	H1,K1	20.58629545370142
351	H1,L1,V1	12.10187300106527
352	H1,L1,V1	10.5283469132644
353	H1,K1,L1,V1	10.01609992471386
354	H1,K1,L1,V1	8.936832055372527
355	H1,K1,L1,V1	14.01540278203161
356	H1,K1,L1,V1	10.03108978311855
357	H1,K1,L1,V1	11.18932766567066
358	H1,K1,L1	17.00614266939453
359	L1,V1	13.528462758143
360	H1,L1,V1	8.341920378770098
361	H1,K1,L1,V1	9.09533586419975
362	H1,L1,V1	9.92703430786959
363	H1,K1,L1,V1	10.94758984376764
364	H1,K1,L1,V1	22.20870606916077
365	H1,K1,L1,V1	10.17570407517801
366	H1,K1,L1,V1	10.2508412019324
367	H1,K1,L1	8.95137293441368
368	H1,L1,V1	11.3050137085219
369	H1,K1,L1,V1	8.053118455270447
370	H1,K1,L1,V1	14.3258497436478
371	K1,L1,V1	10.94252994263446
372	K1,L1,V1	8.115533784084413
373	H1,K1,L1	11.31084581035219
374	H1,K1,L1,V1	11.42788263104259
375	H1,K1,L1,V1	8.665823488040097
376	H1,K1,L1,V1	8.086818533712096
377	H1,L1	20.42758920268599
378	H1,K1,L1,V1	62.60758020245661
379	H1,K1,L1,V1	11.02496665919254
380	L1,V1	8.690796178636184
381	H1,K1,L1,V1	8.774199301983083
382	H1,K1,L1,V1	9.474756399497837
383	H1,K1,L1,V1	20.73596757702978
384	K1,V1	9.378875794311107
385	H1,K1,L1,V1	14.66035911419343
386	H1,K1,L1,V1	8.437732470197961
