simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z
0	1.6661491	-0.91702632	2.6390425	1312.9377	1.825313	1.687621	0.020037754	-0.033414903
1	3.0638977	0.021622876	1.8048702	1553.8354	1.7117854	1.4742307	0.011830036	0.021726117
2	0.74913455	1.0984733	0.96050149	1318.0181	1.6233809	1.5688607	0.023084278	-0.020134712
3	3.6229343	0.58563957	2.6432339	348.45927	1.4556554	1.321466	-0.01787775	-0.02124914
4	3.3238176	0.39041463	0.35682708	1062.2371	1.7237565	1.6504225	-0.02513031	-0.036613774
5	2.9578287	-0.54325895	1.7584817	317.79517	1.4952452	1.4679258	-0.045883774	-0.0074730461
6	0.51457126	-1.0153521	2.9566765	840.70629	1.5779796	1.436718	0.042045998	0.03570795
7	5.9830292	0.95627987	0.48259436	756.60406	1.5488692	1.5189925	-0.042971096	0.04623814
8	4.4502202	-0.50073823	1.6443882	388.2318	1.5225351	1.2396715	0.014141435	-0.0081715037
9	2.7040567	-0.39850663	1.079266	263.59287	1.5048443	1.4728087	-0.043810844	0.027523064
10	4.4136631	0.11584202	1.039474	539.14213	1.4815132	1.4624617	-0.0036309895	0.012065459
11	4.0216375	-0.77426918	2.0700286	1280.7777	1.5963989	1.5308893	-0.047318103	0.0029693438
12	0.066162298	-1.2565751	0.50810262	812.73234	1.6084953	1.4601032	-0.0095048032	0.02860524
13	5.7481202	0.93109226	2.6059886	1676.7722	1.7216245	1.6496238	-0.036354372	0.026821434
14	5.4703317	0.13633982	2.1433292	385.07506	1.4471551	1.4109233	0.033536287	0.045275933
15	1.4080519	-0.76610009	2.184316	941.30468	1.6323949	1.5026485	0.036730899	0.0040694493
16	0.60789625	-1.1208054	2.1703644	753.39443	1.3817406	1.3462442	-0.015416677	0.026862501
17	3.3265122	-0.19651118	2.7759645	961.81342	1.8365153	1.5038487	-0.038086082	-0.030283827
18	0.37307845	-0.43503502	2.8834601	227.14142	1.52398	1.2733972	-0.0050398848	-0.043996331
19	4.3268888	-0.99590663	2.5670556	839.83832	1.702491	1.5595183	-0.018020251	-0.031517191
20	5.0874881	1.0580646	0.032352303	268.13214	1.4749164	1.3746106	0.013010802	-0.0074072967
21	0.6882847	-1.2607025	2.215733	678.76616	1.5960755	1.536591	0.019690734	-0.045023955
22	3.9745839	0.49656095	0.2298142	284.17342	1.5427068	1.3057846	0.02860985	-0.0077537176
23	4.858365	-0.18128858	2.5045249	935.95468	1.7086219	1.6437456	-0.045232496	-0.009947459
24	2.0425071	1.4369196	2.6032899	77.053084	1.4525013	1.4391789	0.027224441	0.0031951632
25	1.2936349	0.20900274	0.85637728	430.34382	1.4574599	1.2627494	-0.0053181872	-0.015121102
26	0.65005231	-0.50868992	0.72564183	284.44067	1.4882436	1.4362313	0.040865187	-0.021699081
27	3.8030782	-1.527552	0.23437417	4841.5098	2.4944046	2.4354208	0.0072202049	-0.0015507753
28	3.6812013	-0.25719677	2.6189318	1163.3169	1.7068208	1.567782	-0.042519887	0.042192721
29	5.0327038	-1.0644253	2.4968333	1169.8492	1.7189762	1.6817854	0.045168536	0.021384925
30	2.8979198	-0.817129	0.50603784	601.18626	1.41208	1.4049881	0.044573074	0.03020771
31	6.2359393	0.61046712	0.58003979	483.51151	1.5223027	1.4303211	0.011974165	0.046193632
32	5.953362	1.0564065	2.6786883	282.71636	1.4552352	1.419306	0.0073277316	0.028644012
33	0.64970793	-1.2490297	0.55016537	599.70699	1.3904347	1.2723816	-0.04556947	-0.0423255
34	5.2993174	-0.18851265	0.57044295	1037.8467	1.710586	1.3807235	-0.00089069803	0.0019454958
35	1.760018	0.42264284	2.0859287	566.92163	1.4981419	1.476074	-0.029627899	0.013347217
36	2.259286	-1.1365445	2.7925235	45.454152	1.2853812	1.2034032	-0.012847465	0.035047093
37	2.9056879	1.2707842	1.9704058	340.39227	1.4869374	1.428657	-0.0098385431	0.021762428
38	5.9949238	0.021170318	0.43965655	910.12185	1.6351828	1.40283	0.046324464	-0.020219676
39	1.9437619	-0.38450881	2.1107735	1320.6081	1.7268808	1.563329	-0.023439829	0.048123202
40	4.3520048	0.8829403	2.9300558	1088.0715	1.7254603	1.3859539	0.010982611	0.044369017
41	1.4008469	-0.59177478	0.52965585	1365.3722	1.6592671	1.5646688	-0.0030518986	0.022459113
42	2.7820358	-0.062155529	2.7908357	3099.273	2.1584278	2.1365807	-0.048691546	0.040990146
43	3.443184	0.1814024	0.78492779	201.59177	1.4282808	1.3287677	0.023097259	-0.024375947
44	1.83562	0.4586396	0.29204783	912.41944	1.6565871	1.4941768	-0.038574308	-0.021551217
45	3.1449831	0.10284024	2.1496501	531.95274	1.5903943	1.4004963	-0.0076599386	-0.02493766
46	0.76001756	-0.43612031	1.7467004	272.21332	1.5373286	1.4176422	-0.0019098525	-0.013352704
47	6.1431696	1.0029309	0.24455566	787.94655	1.6381986	1.3393126	0.038388244	0.0036911395
48	2.8555272	0.53618581	2.3653622	469.3596	1.6544227	1.371288	0.042536236	-0.038743225
49	5.7932387	-0.70698433	1.6944828	250.98517	1.3025607	1.2527101	-0.0095442799	0.035997954
50	2.5716602	0.88136944	0.44577934	671.04569	1.6981115	1.5478068	-0.034811865	-0.0053095122
51	4.3717974	-0.41336165	2.0776688	145.506	1.418113	1.2836732	0.0031402406	0.0095786906
52	1.3410501	1.0142657	0.43269922	1276.2685	1.7453137	1.561816	0.012726053	-0.0060045555
53	2.8842017	-0.62290109	0.67594119	692.48897	1.552473	1.5339478	0.0020024357	-0.007548653
54	2.8632564	0.88956503	0.4985485	1273.6725	1.7297049	1.5027222	0.035036204	-0.0088908569
55	5.093636	-0.46150996	2.7323746	986.88553	1.7281262	1.4784825	0.043804656	-0.046102869
56	5.8901188	-1.0422688	2.3472769	980.94576	1.5983869	1.5656031	0.029551366	0.047601029
57	1.6106473	-0.94189716	0.48051984	665.7201	1.5288437	1.4329534	0.0057295076	-0.03304375
58	3.0446918	-0.4595564	0.76016614	3816.467	2.1567485	2.0062179	0.019604216	0.043519214
59	0.27226585	0.07745962	2.7225028	526.89878	1.4629301	1.4294493	-0.008902227	-0.026764687
60	3.1433295	0.43418349	2.9929583	429.90909	1.5354073	1.5078958	0.044406697	-0.037866258
61	2.1966371	0.31428303	0.073094225	367.00934	1.5451829	1.3696282	0.022620356	-0.0093547468
62	4.4774684	0.54934635	0.3786023	463.13243	1.5771752	1.5547213	0.034410246	-0.0077789268
63	2.2933055	0.47677426	0.085611234	977.18872	1.7722937	1.6115947	-0.016234449	-0.020167856
64	4.3969779	-0.29969775	2.0407824	257.87763	1.6254502	1.3094604	0.016748056	0.049348427
65	3.0377629	1.142181	0.65178005	647.13515	1.4765699	1.3827489	-0.0073577502	0.0048202687
