coinc_event_id	ifos	snr
0	H1,K1,L1	9.373157299196407
1	H1,K1,L1,V1	8.062653984736256
2	H1,K1,L1	8.346891511391943
3	K1,L1,V1	9.380790917863964
4	H1,K1,L1,V1	9.490973884996219
5	L1,V1	8.922313866096419
6	H1,K1,L1,V1	10.76651527186709
7	H1,K1,L1,V1	12.39513305533728
8	H1,K1,L1,V1	10.49607254602057
9	H1,K1,L1	18.13655939416197
10	H1,K1,L1,V1	8.359101257046117
11	H1,K1,L1,V1	8.048555490478121
12	H1,K1,L1,V1	10.96181492235765
13	H1,K1,L1	8.68020155885082
14	K1,L1,V1	9.047899645105758
15	H1,K1,L1,V1	8.156784055439676
16	H1,K1,L1,V1	8.088486410740826
17	H1,K1,L1,V1	8.528401272389981
18	L1,V1	19.68218407027616
19	H1,K1,L1,V1	8.221219163305991
20	H1,K1,V1	21.95784847790094
21	H1,K1,L1,V1	8.699851136112644
22	H1,K1	8.794463254965528
23	H1,L1	8.275591410308477
24	K1,L1,V1	53.2420491133187
25	H1,L1,V1	10.36294627261237
26	K1,L1,V1	10.38905466300822
27	H1,K1,L1,V1	8.437658206380188
28	H1,K1,L1,V1	8.646592377806726
29	H1,K1,L1,V1	8.205147070390462
30	K1,L1,V1	10.82159968441785
31	H1,K1,L1,V1	10.08208222304779
32	H1,K1,L1,V1	15.6734685811812
33	H1,K1,L1	9.208398248256215
34	H1,K1,L1,V1	8.581612267543051
35	H1,K1,L1,V1	8.675052012206258
36	K1,L1,V1	61.92261920296416
37	K1,L1	8.423330778536487
38	H1,K1,L1,V1	8.414431266394566
39	H1,K1,L1,V1	9.169877458863663
40	H1,L1,V1	8.088586107982794
41	H1,K1,L1,V1	8.324813899939263
42	H1,K1,L1,V1	8.098339057343834
43	K1,L1,V1	22.62145680092129
44	H1,K1,L1	12.0147935500082
45	H1,K1,L1,V1	9.103119081934901
46	L1,V1	10.84607286456526
47	H1,K1,L1,V1	8.314630663497747
48	H1,K1	9.206180187443135
49	L1,V1	9.89688393507871
50	K1,L1,V1	9.818758509846853
51	K1,V1	12.28637102793277
52	H1,L1,V1	8.507346733186278
53	H1,K1,L1,V1	8.651855536855782
54	H1,K1,L1,V1	9.019365211658741
55	H1,L1,V1	9.819992444996517
56	H1,K1,L1,V1	8.011703483661758
57	H1,K1,L1,V1	10.80915399828226
58	H1,K1,L1,V1	8.012298153807146
59	H1,L1,V1	10.03214726769982
60	H1,K1,V1	10.37977177873823
61	H1,L1,V1	14.93856261990994
