simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z	gps_time	geocent_end_time	geocent_end_time_ns
378	1.9447457	-0.49472089	2.5847512	80.590369	2.1917276	1.3733686	-0.2048184	0.054726812	1022769384.183988	1022769384	172374606
388	3.2766243	0.17193163	2.2850471	619.53641	2.209185	2.1697479	0.061121344	-0.018783295	1004899283.809421	1004899283	819711566
394	4.8161088	-1.2955216	2.4875824	275.2099	1.802245	1.7901354	-0.083979181	-0.067423644	1027137101.976007	1027137101	967010975
398	2.9558267	-0.25724981	1.0674687	499.90706	1.7449108	1.5481378	-0.015814083	-0.061070057	1016463403.716597	1016463403	702429533
402	1.5604274	1.2422696	0.68478965	632.75089	2.1622933	1.8087958	0.0096771251	-0.066776297	1001333530.015509	1001333530	27910829
404	2.9079993	-0.31717821	2.2326279	929.77514	2.1343945	2.0633885	-0.090874581	-0.086255041	1009501132.817402	1009501132	798054457
407	5.8382931	-0.26658126	2.9833028	656.29389	1.6305362	1.5194257	-0.13624752	-0.0024451584	1021136916.075507	1021136916	81370234
409	0.61230462	0.64064238	0.35073974	398.42167	1.7044337	1.6199954	-0.0017102223	0.024478602	1019692834.49455	1019692834	507346392
419	5.3976868	0.49031711	1.0495639	467.0027	1.8561328	1.5822237	-0.24600909	0.037142348	1028776192.605676	1028776192	620446086
425	2.9648328	-0.97171745	1.0375043	1065.5775	2.713437	1.7804373	-0.19268015	0.0013873724	1001144104.153067	1001144104	141233444
436	5.5748131	1.0463169	2.6177128	324.1169	1.7488173	1.5546045	-0.12185999	-0.10312933	1021062439.943352	1021062439	956443548
443	4.0165991	0.50657333	0.53762049	597.56348	2.4525708	1.7725254	0.0046457501	-0.0013735564	1009562493.689599	1009562493	707424879
447	2.7486114	1.192453	0.60684177	692.15251	2.4183532	2.0870631	0.00094495621	0.3597113	1029194494.541581	1029194494	562165141
455	2.7284764	-0.1937095	3.049122	1509.3057	2.3026925	1.5028716	0.037196143	0.040985605	1026900413.342084	1026900413	326941609
456	3.4829313	0.59753761	2.9313987	451.90006	1.9472887	1.5331311	0.09475969	0.27104036	1008333985.822625	1008333985	841132879
458	4.4282994	-0.1798959	0.57349225	884.59452	2.1347778	2.0003852	0.039459996	0.12589905	1009685073.76431	1009685073	750061989
471	0.0075715341	-1.0562929	0.5493295	995.66	1.5525094	1.5308985	-0.089107994	0.13296457	1021247943.626559	1021247943	612267613
481	0.99768505	0.62898513	0.77175986	760.62769	1.586449	1.5760257	0.13593275	0.19276928	1025624227.931746	1025624227	956337810
482	0.58497306	-0.34198327	0.40741627	1704.9931	2.9924609	2.3671476	-0.042654584	-0.0075082613	1022831459.588653	1022831459	580064416
487	4.9871841	-0.83923473	0.71286959	954.15093	2.0482451	1.7079994	-0.14003305	0.10880208	1008557575.889986	1008557575	877488494
489	2.6168888	0.47624437	2.0667969	192.42448	1.5920447	1.485679	-0.29189419	-0.0080474656	1025363526.872806	1025363526	875817776
491	2.0137616	0.39118445	0.37948736	696.24605	1.7548373	1.4115036	-0.24248012	0.14281664	1020477533.783187	1020477533	800835609
499	1.9847734	-0.43976246	2.2171444	457.78052	2.9238465	2.5491369	0.065250919	-0.38965886	1017039369.066838	1017039369	60451984
502	4.1753843	0.72089916	2.9769309	801.5243	2.6706999	1.6980898	0.06295524	0.022476486	1010967041.853657	1010967041	860016704
504	1.3575866	0.97997441	0.99585415	770.791	1.9884918	1.3887343	0.063616967	-0.074222027	1001225215.462999	1001225215	474851727
514	4.4665121	1.5113202	0.46527255	533.24795	2.4984735	1.2899929	-0.010984819	-0.22152816	1006821563.047433	1006821563	61827064
517	3.5914366	0.5435096	3.0924724	712.34621	1.4667299	1.433042	0.027800744	-0.0011064508	1012051616.669203	1012051616	687702298
521	2.3545364	0.95296988	0.51816305	356.56478	1.4633128	1.3706095	0.0016463538	-0.057729304	1017356893.345375	1017356893	361666560
529	4.5112644	-0.79986687	0.67625248	1066.1873	1.8991418	1.6244418	0.014778625	0.016310761	1028135166.501971	1028135166	480958343
533	4.0064508	0.55932509	2.438276	544.4515	2.4181394	1.8173499	-0.11494027	0.12754775	1015085224.532832	1015085224	543776035
535	5.3649268	-1.3659825	0.80222492	839.5349	2.5187077	1.3623998	0.034804493	0.09957349	1029382868.93627	1029382868	928662300
537	5.5478387	-0.518252	2.1130452	3798.7589	2.2865673	2.0133549	0.037325882	0.10918734	1009320592.058051	1009320592	55791259
538	0.13819433	0.52349043	0.16069659	348.67729	2.2392466	1.6755905	-0.25529974	0.075901551	1000012257.681089	1000012257	698272705
545	6.1613614	1.2003636	0.87541519	752.78223	2.4387508	1.5912015	0.07099957	0.0083169585	1004139880.87519	1004139880	887489080
546	0.46336527	-0.44175472	2.0985756	527.24811	2.1378783	1.7434572	0.0070662982	0.34643998	1016502504.099617	1016502504	97754836
547	2.0797722	0.70536503	2.5710667	1035.7377	1.4470421	1.4423598	-0.19707346	0.062215123	1016073983.71092	1016073983	722907186
563	4.2067575	0.22326991	2.033032	11551.185	6.4196295	4.6551803	-0.4056073	0.083779798	1009407917.280602	1009407917	260081291
569	4.0643852	-0.81783086	2.8614378	420.21767	1.5715319	1.3544241	-0.10589279	-0.062582965	1020828445.092095	1020828445	88104725
572	1.4487394	0.17031048	2.6334708	2354.3667	3.0447023	2.6210895	-0.0067522554	0.063306761	1021589504.760079	1021589504	767182946
576	3.143699	-0.26866687	0.70167833	643.51073	1.8279167	1.482768	0.23322258	-0.23088765	1014834673.486637	1014834673	470314384
591	3.1695342	-0.29969188	0.27127156	350.10077	3.0299777	2.3497217	0.095498984	0.10596005	1001846157.126921	1001846157	116204023
603	1.3120584	0.72438008	0.2287892	1419.5943	3.1537247	3.0634998	-0.098494566	-0.041364857	1021575645.437318	1021575645	456230521
606	4.2868715	0.5452239	1.1383342	404.13908	2.6791728	2.6582489	0.073026794	-0.086972448	1021388114.637014	1021388114	643146634
614	5.3833976	-0.68683812	0.61663119	1477.9362	1.7367824	1.6430053	0.14130206	0.099130628	1009784195.55837	1009784195	532560587
615	4.4157576	0.2028663	2.5068485	621.14237	1.8487425	1.7728957	-0.003614519	0.1920066	1010294338.137347	1010294338	130317211
616	5.4402539	0.50745755	2.3896553	619.47243	2.4301825	1.6539497	0.064194435	0.076896904	1029576318.543051	1029576318	554229736
618	0.9133168	-0.53773348	0.9186629	1011.9316	3.1932964	2.1319743	0.33260166	0.13562016	1012651311.873573	1012651311	852686644
627	0.49425428	-0.27872384	2.4760497	253.59635	2.470662	2.0284763	-0.036781808	0.34387199	1027689779.723843	1027689779	735032320
630	2.7591152	-0.52819453	0.71783405	1070.1864	1.6475061	1.5640613	-0.18342175	-0.0019288525	1009142532.335331	1009142532	313266397
635	1.8790169	0.44158539	2.4897245	4299.3777	2.3535641	2.0466347	0.059596866	0.18687248	1022537109.878724	1022537109	884812593
636	2.1565047	-1.0587024	1.269181	570.3961	1.4472793	1.4040048	-0.2551631	-0.058390543	1015266302.628865	1015266302	614242792
637	0.12728336	0.42708612	0.15337759	1175.2124	2.2137814	1.4199586	-0.013622777	0.040557618	1002703959.827554	1002703959	833847046
638	4.6929644	-1.2154043	1.9058593	336.74324	3.1658797	2.0004889	0.53977673	-0.31634586	1015312225.160546	1015312225	144012094
642	5.5457	-0.2806893	2.8120407	1754.9307	1.8041459	1.7152761	-0.092927704	-0.10891253	1017968812.577319	1017968812	561782718
647	0.99299464	0.3905491	0.63031424	141.63639	2.7563127	2.4082596	0.3665528	0.0080080847	1001250513.224623	1001250513	241204381
648	4.3071662	-0.71540193	1.8330854	265.55135	2.0372973	1.6708243	0.092536956	0.16610804	1021657152.566048	1021657152	547188163
651	0.44192304	0.40329209	2.4228569	1168.3264	1.9607147	1.5652927	-0.050729921	-0.011920894	1001657227.583866	1001657227	601870060
653	2.1017283	0.40407761	2.7933847	1480.8795	1.5420449	1.530629	-0.016009799	0.035388559	1012624287.123911	1012624287	138389349
654	4.5719603	0.18239625	2.7323827	988.05442	3.2391872	3.021114	-0.44862463	-0.22046283	1018098758.976929	1018098758	993567467
657	0.26491013	0.31212682	0.069100812	906.72118	2.2906569	1.5780425	-0.10180581	0.11301057	1015287746.789651	1015287746	797060847
659	3.6996903	-0.45896152	3.0596637	1071.5001	3.0844292	3.034247	-0.25136834	0.010932509	1015865500.74831	1015865500	737268567
665	2.3319136	-0.24578845	0.84446245	217.24931	1.9146419	1.3432171	0.1602105	-0.026431186	1013277039.06171	1013277039	43055058
669	2.7613357	-1.18741	0.23515207	1030.8826	2.8058547	2.712456	-0.13828197	-0.026914588	1019580256.189087	1019580256	174179316
670	3.5501993	0.15713188	0.3248314	1052.8632	2.5856272	2.2321911	0.0032359308	-0.052113378	1004125276.693774	1004125276	710177302
673	4.8053837	-0.60578449	2.3679546	519.18098	1.8580055	1.5061672	-0.023524298	-0.13018484	1031191169.322836	1031191169	323757648
685	1.1273618	0.13786416	3.0925928	1498.3742	2.3512451	2.1983593	-0.088257011	0.36358212	1010365951.241257	1010365951	251472473
687	0.14458171	-0.56041997	0.754721	558.60704	2.412111	2.1139938	0.034805397	0.012849264	1028335322.314788	1028335322	296566963
697	2.1845885	-0.82556864	2.0244446	541.99491	2.0959995	1.6410321	-0.047876743	-0.0041533873	1015935909.573063	1015935909	555819392
701	5.2260035	-0.6179166	3.0813155	607.68882	1.4951625	1.2715543	-0.050519715	-0.35700641	1002101200.764178	1002101200	753725290
710	0.36373373	-0.26538623	2.4102345	1043.2199	3.0365743	1.5822464	-0.29970388	0.012390473	1017042205.913995	1017042205	897460580
721	6.2327545	0.82587335	1.1725777	603.20691	1.9417906	1.8796111	-0.093991638	-0.23516499	1009249387.702059	1009249387	719786406
729	0.66148678	-0.25975481	2.4338767	477.27116	1.3533681	1.2757019	0.11255592	-0.27122137	1023594200.945775	1023594200	927675843
735	1.4446454	-0.64825676	1.9951249	198.80788	1.7163384	1.6871402	0.21610813	0.22841981	1005007997.71083	1005007997	693135977
741	5.9710316	-0.56859471	1.6175498	11502.35	5.1703032	4.1713473	-0.021578023	-0.034122117	1029746705.745636	1029746705	761047840
743	3.4388332	0.049737811	0.72910514	670.80717	2.0735089	1.8655278	-0.045256963	-0.22349154	1016410782.225974	1016410782	222312093
746	0.3907811	1.1546705	2.0332918	884.20169	2.7200067	2.4020021	0.12317031	-0.074018886	1015653550.823079	1015653550	831000328
748	4.3375435	-0.19699651	0.80269854	269.76653	1.4976543	1.4439135	-0.089019317	-0.16256878	1019176936.554397	1019176936	541316032
753	1.8953151	-0.87674742	0.60799303	850.40952	2.3805371	2.3654845	0.080888677	-0.017128687	1017165185.436275	1017165185	421127796
756	1.5833811	-1.2268922	0.37731624	783.74058	1.4665593	1.3987003	-0.061482366	-0.061124282	1012081895.993099	1012081895	979879975
774	4.630322	-0.66546776	1.1815231	169.24014	2.5637569	1.5449334	0.047622028	0.093782708	1021165268.002951	1021165267	986041784
792	4.1477615	-1.2366053	1.637941	401.52855	2.2859666	1.2764038	0.011943874	0.021331928	1001151612.387421	1001151612	371020794
793	4.1666277	-0.76588637	0.83763645	1302.725	2.4725178	2.2923852	-0.017622189	-0.095915324	1011751041.080232	1011751041	63134193
798	3.440342	1.3089702	0.31763393	1186.1656	3.1908687	2.8186701	0.058401988	-0.055265897	1017293976.97944	1017293976	992371678
799	4.4693603	0.0060227824	0.36704139	373.37339	2.0946161	1.4986527	0.068436084	0.014397296	1022926317.612345	1022926317	600434065
801	4.1121145	0.52192537	2.5874748	782.81833	1.8398361	1.5197328	0.01868885	0.041631482	1028948609.311815	1028948609	329638600
803	5.2146319	0.69286523	2.1808977	728.79442	2.6921194	1.9436824	-0.042698696	-0.38584239	1025169163.688474	1025169163	704834819
808	4.0906355	-0.94486869	0.51263553	1365.0526	2.8543726	2.3254101	-0.069096932	-0.14980668	1030702338.154886	1030702338	138503194
810	1.4864908	0.99495371	2.3933164	2600.6308	2.0089113	1.6454298	0.14355327	0.14721932	1022265937.190776	1022265937	200334787
814	0.49147205	-0.14818532	2.1112503	285.30087	2.8437336	2.1683859	0.63129139	-0.18194644	1011917070.221179	1011917070	232873797
819	0.99330731	0.31368211	0.76253823	216.34519	2.1970614	1.8483628	0.20669571	0.1513058	1023775964.903152	1023775964	916448593
821	4.9609265	-0.56979029	0.70194091	782.91634	2.3507492	1.7010172	0.23928798	-0.027425538	1005211660.784379	1005211660	766391397
833	4.2022346	-0.25300961	2.2662394	445.01461	2.1502431	1.5297698	0.018151506	-0.14128963	1000287233.151142	1000287233	136474967
841	1.5278678	-0.17325927	0.51309209	1011.0208	2.980644	1.9045674	0.020169871	0.024561914	1010451595.963635	1010451595	959933281
850	4.4465907	-0.52462484	2.1040702	293.46703	1.4163643	1.2488174	0.070960042	-0.17721725	1003666963.323725	1003666963	306642175
877	0.99306268	0.41354738	2.9388185	459.44003	2.8447989	2.632412	-0.24813613	-0.010138327	1005275718.532847	1005275718	544019580
890	3.9508437	0.98838672	0.36394465	1464.2905	2.3565446	2.3407568	-0.25090423	-0.029936422	1027732663.827752	1027732663	838198066
891	4.8556066	-0.014287858	0.51140255	1435.3892	3.3143252	2.9133777	-0.54354031	0.0098714952	1025422694.296785	1025422694	302290440
915	1.4255052	-0.031233093	0.74300086	1382.6528	2.1029578	1.9920813	-0.18835725	-0.084009474	1030060363.831877	1030060363	817670703
916	0.86659033	-0.17246844	0.57627471	705.2683	1.9153408	1.5494286	0.011805906	-0.0071322871	1028499168.553454	1028499168	537591457
918	4.2724915	-0.017139	2.6923134	737.82991	2.9535792	2.9306192	0.33984524	0.70431951	1027474022.05259	1027474022	59976578
928	4.4197952	-0.9407694	0.87333763	1081.8966	2.6051933	2.3435553	-0.046097609	0.071567268	1005554010.212368	1005554010	199245811
930	5.9633704	-0.38393272	0.38813054	544.26497	2.4266697	2.2815679	0.099962263	-0.037221585	1000988681.312253	1000988681	302495956
934	5.7357917	0.69671481	0.73455238	5572.8467	3.8069856	2.7876513	-0.1268308	0.091840458	1030094299.951385	1030094299	972808361
944	5.262562	-0.57421277	0.49825425	856.25713	2.715863	2.6673749	0.098706577	0.29996031	1013928146.325868	1013928146	310183048
948	4.6915549	0.30786783	1.2896306	1113.9278	2.8412631	2.6586998	-0.039619667	0.029944698	1010858222.111766	1010858222	125985146
950	2.6449456	0.55792185	2.4599736	663.84157	2.3735952	1.8232299	0.083972122	0.058503693	1003562902.599151	1003562902	602837801
957	2.4027929	-0.57929629	0.52407159	425.31361	2.2272058	1.5760217	0.030566027	-0.0081478827	1009092978.870581	1009092978	877324224
964	1.4302084	0.4315347	2.5751217	1255.7966	3.2713161	2.7276945	0.33017781	0.21076745	1023175974.552013	1023175974	551678538
966	1.8000914	-0.37352784	1.8903263	1183.4245	1.5974651	1.5450859	-0.062863703	0.018658794	1012634033.293778	1012634033	275943637
969	3.5287005	-0.31404439	0.61298663	1379.3693	2.0790177	1.7338697	-0.055710401	-0.016582601	1027503206.967766	1027503206	953746796
979	1.7106052	-0.832744	2.344923	1208.2244	1.9503275	1.7326246	-0.083434295	-0.093350165	1005848432.101307	1005848432	102134943
982	5.4450103	-0.47040831	1.298153	201.49728	2.1336679	1.2755922	0.059954709	0.040560135	1002862104.777058	1002862104	781793237
996	5.4538014	-0.30145734	2.721945	227.36266	2.1299376	1.4978833	0.068962323	0.11999066	1007673342.861283	1007673342	872622013
998	4.4295417	-0.50163265	0.48064667	627.22992	1.6723202	1.4151925	-0.091777909	0.1719737	1002746719.520869	1002746719	525077105
1002	2.492952	-0.59410877	2.2453561	952.16263	3.0752834	1.8835579	-0.088665377	-0.20502572	1014402307.412164	1014402307	392097592
1018	5.6803275	0.14310661	0.56398014	735.52473	2.9669639	2.0920024	0.057213176	-0.1477217	1026029727.624028	1026029727	641782641
1019	4.026728	-0.46051489	2.0965233	263.06465	1.9945052	1.1712035	-0.067593156	0.014250172	1023844880.266035	1023844880	258618236
1041	1.8956729	0.27741419	2.0570907	1061.6281	2.8882991	1.7934019	-0.032632343	0.15387469	1028389084.04393	1028389084	55745959
1042	1.0050226	-0.62907754	2.4770628	1685.3814	3.0204551	1.6032637	0.081754353	0.15650847	1007985008.330444	1007985008	315469384
1043	2.0915601	-0.89701621	2.199447	239.91382	1.6745266	1.2412384	0.048288319	-0.01508925	1001240094.703127	1001240094	688684344
1044	1.5203963	0.10704751	0.77263353	747.24365	1.5904322	1.5596443	0.0046771633	0.28456511	1007446669.555307	1007446669	567173004
1049	5.6436274	-0.27613865	2.3928039	681.10467	2.1101371	1.8779524	0.0042835267	0.17742395	1026703745.627988	1026703745	615262508
1053	3.2242959	1.155603	0.81360105	485.1597	2.0232427	1.5366168	0.2096614	-0.0025397164	1025664219.966062	1025664219	983885765
1064	0.5546788	-0.48953438	2.3696974	228.34611	1.5751734	1.5012176	0.039828829	-0.00023149483	1030929201.255382	1030929201	239812613
1066	4.2410194	1.0140129	1.3013479	1335.1	2.2910103	2.0138063	0.05397101	0.030931118	1030057947.55151	1030057947	569456935
1069	4.6751256	-0.40271448	0.50498561	287.92666	1.7904397	1.7376715	-0.042181251	-0.18953905	1000138525.028913	1000138525	12869239
1081	4.2959318	0.19979566	1.144445	244.04772	2.8909801	2.5565413	-0.02367742	0.22045609	1017218315.131783	1017218315	149042368
1085	4.0142779	-0.34375191	2.3979639	1448.7315	2.8867244	2.6522317	-0.021151515	0.048551998	1023035868.300185	1023035868	286489248
1089	3.4538162	0.55731432	1.3635457	10975.763	6.7016013	3.6935776	0.030466662	-0.25932105	1015124800.403298	1015124800	422325134
1096	1.6569981	-0.19302335	1.232738	305.60859	1.9795647	1.7782524	-0.094404817	0.0057031778	1010471698.545541	1010471698	557193756
1097	6.0799118	-0.28348083	0.21943161	563.23129	1.6203345	1.5215534	-0.0077567477	-0.040704182	1013597432.428515	1013597432	414562702
1100	0.86073383	0.6182576	2.3811607	843.72643	3.1587342	2.1922005	0.077807763	-0.067435628	1027249999.581385	1027249999	601212382
1126	6.204207	-0.89420389	0.61679952	306.63715	1.8670105	1.4045115	-0.039540682	-0.18779534	1009635678.78212	1009635678	763961554
1133	1.6451937	0.63040746	3.1207486	962.72069	1.7619306	1.7275184	0.019783034	-0.092976972	1027285833.336341	1027285833	358431816
