simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z
0	1.1415065	1.1881556	2.629991	3562.8568	25.818286	2.0655828	0.82661151	0.024639657
1	5.923145	1.0533621	2.0301308	317.47486	3.3856473	1.4095242	-0.70851709	-0.028453673
2	4.929868	-0.16404952	3.0431832	1657.5128	7.2685931	1.8614172	-0.50591672	-0.049465923
3	1.6661491	-0.91702632	2.6390425	2121.3161	29.066669	1.8626755	0.83674752	-0.022303792
4	5.4791453	-0.15435469	0.73982172	885.51758	5.1525161	1.5420235	0.57807254	-0.023352321
5	5.9971485	0.2547955	2.310982	567.78977	6.382652	1.4641445	0.18376763	-0.032369985
6	0.53908163	-0.061076352	2.8045328	1204.9514	19.29381	1.6059949	0.77024297	0.021748864
7	2.3255985	-1.0387107	2.1491759	2016.3392	14.520126	2.103842	0.93645723	0.040253017
8	2.8138605	0.73039712	0.72115826	2316.9783	43.27852	1.8943186	0.91936545	0.035964737
9	2.3872852	0.87115953	2.0523366	974.92925	34.380433	1.5657872	-0.30202092	-0.039566673
10	3.6229343	0.58563957	2.6432339	461.04175	3.831885	1.6143639	0.74602055	-0.032360251
11	5.4104484	0.31193841	1.1776964	963.92647	5.2225147	1.6383848	-0.54474754	-0.0032473421
12	3.3238176	0.39041463	0.35682708	1491.8391	7.0236334	1.750196	0.82241985	0.030052892
13	2.9578287	-0.54325895	1.7584817	372.95336	7.3447749	1.3633326	-0.36796631	0.031894003
14	0.51457126	-1.0153521	2.9566765	1083.3718	5.7259816	1.626906	-0.26748923	-0.019847606
15	5.9830292	0.95627987	0.48259436	975.71449	5.550327	1.5714688	0.2491723	0.04623814
16	4.4502202	-0.50073823	1.6443882	511.95702	5.8721179	1.2677932	0.7200004	-0.019282615
17	4.7413641	0.23172997	2.2429006	1655.743	9.2928616	1.7293892	0.026745499	-0.027693901
18	2.7040567	-0.39850663	1.079266	330.86156	5.8469503	1.4921488	0.23254529	-0.016921381
19	2.8332877	0.2730144	0.88097232	1522.4066	8.2903171	1.8260075	-0.96476986	-0.049633283
20	1.8440602	0.73151886	0.8138836	1740.9289	3.9867832	1.8294097	-0.4171731	-0.0091333192
21	4.0473661	1.3087517	0.82624037	1299.9743	9.8620852	1.5938597	-0.90091544	0.030587789
22	4.4136631	0.11584202	1.039474	745.50415	6.9085991	1.5337609	0.67889609	-0.048075434
23	3.9579568	0.71715905	1.2161716	730.27712	8.5318068	1.4738875	0.77764995	-0.033415193
24	0.066162298	-1.2565751	0.50810262	1011.8314	6.0682534	1.5051491	-0.1881951	-0.049172537
25	1.9738675	-0.89709073	2.8682988	1771.6063	10.333351	1.6588427	-0.71938814	0.0030361292
26	1.6068385	0.34714202	1.1041903	1109.8933	3.9378503	1.5936954	0.44075156	0.031435907
27	4.9223536	-0.027501914	1.6974364	676.73664	24.225473	1.4484896	0.16585982	0.038733583
28	0.42752206	-0.5246437	2.9179142	1941.1962	13.595194	1.914764	-0.69843729	0.022614391
29	1.2879053	0.19898706	2.9649923	2064.2543	36.689256	2.0100994	0.88332436	-0.010988329
30	2.6307602	1.2490689	2.5335792	2424.6801	13.802556	1.8582236	0.65582284	0.019922058
31	5.0218295	-0.24711925	0.068542431	1671.061	9.2394961	1.9126194	0.76308827	0.017527424
32	5.4703317	0.13633982	2.1433292	470.43696	8.8293206	1.6137187	-0.64353654	0.033536287
33	1.4080519	-0.76610009	2.184316	1174.1001	6.1217317	1.727101	-0.59272821	0.01518056
34	1.2875112	0.48425694	1.3115118	463.77587	5.941832	1.4905492	0.17081974	-0.020348664
35	4.126289	0.20724236	2.684743	1216.8295	59.141555	1.509909	0.12257512	0.034303522
36	0.90001414	-0.32366657	2.7811768	1873.6126	31.225658	1.7717132	0.91060057	0.03553924
37	3.3001627	0.65171687	1.9023398	543.20009	3.9913354	1.5557715	0.21345757	0.036027605
38	1.3161058	-0.64388903	0.53546069	762.80654	48.539989	1.4308413	-0.35724501	0.024622908
