simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z
0	5.9574003	-0.69989873	0.71132006	3917.9517	75.47464	52.955267	0.30058342	0.34576046
1	4.2620217	0.6847603	1.3204223	268.85937	11.75063	7.6151423	0.055594624	0.2045879
2	4.2269646	-0.94302286	1.8136851	2474.0382	45.583219	42.363759	-0.068488657	0.059639043
3	2.0821095	-0.1511368	2.9694418	4310.7984	63.256027	45.745315	0.13218723	0.11103717
4	5.4973926	1.237735	0.55483457	2473.8418	41.331775	36.954508	-0.38712939	-0.2727291
5	5.6018954	-1.1613052	1.6899994	949.83917	40.682508	17.209536	0.32358517	0.21035235
6	3.7523731	0.44013281	2.6292701	3198.0276	137.84271	69.925316	-0.071449688	0.013402686
7	1.4714451	-0.6398126	1.6305539	654.40309	13.179496	12.273358	0.0069466629	-0.041360013
8	5.5022388	0.24449332	1.250966	872.54078	60.671852	51.672936	0.65269965	-0.25699618
9	5.3919184	-0.02730431	0.97170485	1948.4791	30.650132	26.582734	0.53489198	0.72816638
10	4.6232006	-0.12710268	0.37930923	6401.7318	120.30758	74.157385	0.60832434	0.24580529
11	2.3650673	-0.8619666	2.1812584	601.93785	15.670864	15.516143	0.077862764	-0.44008603
12	4.0716148	0.60936561	2.4525476	2048.8475	27.935251	23.531939	0.1303819	-0.14074287
13	2.1167276	-0.41701988	2.3057552	3028.2747	38.180821	37.721465	0.83676249	0.25104743
14	6.1275014	0.8693476	1.8171581	806.93242	16.103562	11.962575	0.10050948	-0.011796172
15	4.7482638	0.95330657	2.5572821	6482.3606	70.592448	62.592605	0.87843616	0.74541401
16	3.3870832	0.83179312	0.58871141	1188.3696	14.403504	12.243043	0.2389827	0.059941786
17	5.9947987	0.58448203	2.421729	1487.1916	24.609307	21.3224	-0.54518065	0.074944126
18	3.5817722	0.52802104	0.6735585	2703.1738	22.443864	19.306516	0.24674434	0.013183401
19	3.7971859	0.87535684	0.38678959	253.07038	34.789375	28.050267	0.1269667	0.16640519
20	5.0463037	0.38040007	0.21040849	2918.6685	41.240679	30.829215	0.32499318	-0.22720833
21	6.1280585	-0.5691877	0.23365737	4263.6641	33.193884	29.774685	-0.058735067	-0.0044935054
22	2.5551373	0.15590735	1.3743943	819.74529	37.471983	31.395157	-0.87108849	0.0040545318
23	3.7392392	-0.21207263	1.1334813	307.43369	2.0754341	1.7363449	0.084767666	-0.20105241
24	3.9262421	0.79371775	0.6043866	2396.9136	47.335705	44.52881	0.35161248	0.092003482
25	5.3577668	-0.62833181	2.7909815	3504.0389	120.14713	80.182366	0.080013603	0.56454192
26	5.02435	-1.3291572	0.50467617	1082.1595	103.94287	23.517173	-0.22450152	0.0037980884
27	2.7429147	-0.83090338	0.42219035	1797.1857	15.650966	14.636689	0.3045711	0.72513399
28	4.7891803	0.26134567	0.83688553	1808.2921	46.502339	31.470758	-0.47192388	0.17783948
29	2.4513505	-0.22354046	0.33238289	1033.5286	13.717107	10.609905	-0.050167632	0.25675532
30	4.5625499	-0.0033924737	0.32873468	873.4622	18.391164	14.553492	0.0014724367	0.85091241
31	1.9158131	-0.037250697	0.63270414	4901.0514	106.53296	103.14849	0.80626087	-0.26660002
32	5.9563562	0.94082047	0.48639674	6647.5064	96.822897	95.124369	0.60979567	-0.10191164
33	0.17145007	0.40632663	0.63911067	812.90102	24.921332	10.037268	0.0047266094	-0.29433181
34	5.6884721	0.11746066	2.4076972	989.25862	35.354056	17.179188	-0.15353672	-0.42301427
35	3.4950255	0.44433392	0.73429959	1969.3415	44.635117	41.784469	0.48718331	0.038271461
36	5.8845313	-0.62850955	0.82015032	376.76767	36.649506	32.668539	0.67852797	0.45298929
37	0.42923997	-1.3603176	1.0041311	1438.3533	54.084338	22.447639	0.09104462	-0.674647
