coinc_event_id	ifos	snr
0	H1,K1,L1,V1	8.027290658855938
1	H1,K1,L1	8.507521291516607
2	H1,K1,L1	8.255926829285958
3	K1,L1,V1	9.804623682068433
4	H1,K1,L1,V1	8.645667566018165
5	H1,K1,L1,V1	10.36370538992916
6	H1,K1,L1,V1	11.10618937375619
7	H1,K1,L1,V1	9.437258037187251
8	H1,K1,L1	15.02419315687658
9	H1,K1,L1,V1	10.09826116840568
10	H1,K1,L1,V1	8.48207076539112
11	K1,L1,V1	8.139180219077243
12	L1,V1	18.24390854233343
13	H1,K1,V1	19.14548517746237
14	H1,K1,L1,V1	8.007131944598703
15	K1,L1,V1	45.14364851991082
16	H1,L1,V1	9.52963912406152
17	K1,L1,V1	8.100569504535713
18	K1,L1,V1	9.839446381832929
19	H1,K1,L1,V1	8.24387974122196
20	H1,K1,L1,V1	13.72195605972106
21	H1,K1,L1	8.243601468562311
22	K1,L1,V1	62.73144789339769
23	H1,K1,L1,V1	8.012154920607095
24	H1,K1,L1,V1	8.690966636031465
25	H1,K1,L1,V1	8.164392621412489
26	K1,L1,V1	19.63668862590035
27	H1,K1,L1	10.76286529995873
28	H1,K1,L1,V1	8.134388379083516
29	L1,V1	9.122942536904478
30	H1,K1	8.282274280775125
31	L1,V1	8.554723262697806
32	K1,L1,V1	8.893284622938442
33	H1,K1,L1,V1	8.230760703943661
34	K1,V1	13.75888754765589
35	H1,L1,V1	8.247715836013993
36	H1,K1,L1,V1	8.315751021524036
37	H1,K1,L1,V1	8.52254698788605
38	H1,L1,V1	8.856383580123321
39	H1,K1,L1,V1	9.296318359759985
40	H1,L1,V1	8.648143592198743
41	H1,L1,V1	14.28295810615471
42	H1,K1,L1,V1	16.13657436270411
43	H1,K1,L1,V1	8.057807508788978
44	H1,K1,L1,V1	9.134645439849566
45	H1,K1,L1,V1	8.435028513974942
46	H1,K1,L1,V1	8.056455090449614
47	H1,K1,L1,V1	9.790229418751917
48	H1,K1,L1,V1	9.385448407583985
49	H1,K1,V1	9.770290675660473
50	H1,K1,L1,V1	9.186351768554166
51	H1,K1,L1,V1	8.504916105468366
52	H1,L1,V1	23.86707640110344
53	H1,K1,L1,V1	8.564033070656487
54	L1,V1	8.739969388212385
55	H1,V1	8.708123355719049
56	H1,K1,L1,V1	8.234213735880813
57	H1,K1,L1,V1	8.059883354755122
58	H1,K1	8.358688649500719
59	H1,L1,V1	8.647292046911558
60	H1,K1,L1,V1	8.31693342233649
61	H1,K1,V1	11.63448318787861
62	H1,K1,L1,V1	8.19325074312308
63	H1,L1,V1	13.82561963226527
64	K1,L1,V1	10.36243395656345
65	H1,K1,L1,V1	8.351899260530775
66	H1,K1,V1	10.43487515251419
67	H1,L1	8.240419981624999
68	H1,K1,L1	22.42909132716488
69	H1,L1,V1	9.48862525726058
70	H1,K1,L1,V1	13.03078746623182
71	H1,K1,L1,V1	10.35082786456619
72	H1,L1,V1	8.758188243766233
73	H1,K1,L1	9.360061064566073
74	H1,K1,L1,V1	11.37228882014387
75	H1,K1,L1,V1	12.79410521267627
76	H1,K1,L1,V1	14.45507296807465
77	H1,K1,L1	8.245235345521895
78	H1,L1,V1	10.61070763132194
79	H1,L1,V1	8.659218012699343
80	H1,K1,L1,V1	8.087802226874045
81	H1,K1,L1,V1	13.21992655876542
82	H1,L1,V1	13.8062040170979
83	H1,K1,V1	10.34972833832424
84	H1,K1,L1,V1	8.005528779344916
85	H1,K1,L1,V1	8.956568889871246
86	H1,K1,L1,V1	8.841075001486047
87	H1,K1,L1,V1	8.389577469475427
88	H1,K1,L1,V1	11.55721909078658
89	H1,K1,L1,V1	10.30266332945865
90	H1,K1,L1	8.709390538622907
91	H1,K1,L1,V1	9.93265901784765
92	H1,K1,L1	15.69411205807749
93	H1,K1,L1,V1	8.299239086189841
94	H1,K1,L1,V1	11.32390269418538
95	K1,L1,V1	8.504788636688966
96	H1,L1,V1	9.649804967497538
97	H1,K1,L1,V1	8.047401657517579
98	H1,K1,L1,V1	11.85824087700995
99	K1,L1,V1	9.746080825511465
100	H1,K1,L1,V1	10.46921923443867
101	H1,K1,V1	8.050283389846953
102	H1,K1,L1,V1	8.002424797933958
103	H1,K1,L1,V1	10.62973166343406
104	H1,K1,L1,V1	10.16423767497327
105	H1,K1,L1,V1	8.023554909966439
106	H1,K1,L1,V1	9.581992181505051
107	H1,K1,L1,V1	8.254285303569219
108	H1,K1,L1	9.256665871303959
109	H1,L1,V1	9.922824768563972
110	H1,K1,L1,V1	8.123703158246254
111	K1,L1,V1	11.06226218476944
112	H1,K1,L1,V1	8.484305397010511
113	H1,K1,L1,V1	8.154893035080853
114	K1,L1,V1	12.04194208004447
115	K1,L1,V1	17.53920657669266
116	H1,K1,L1,V1	14.10218884960597
117	H1,K1,L1	14.60866468752722
118	H1,K1,L1,V1	13.09536597950813
119	H1,L1,V1	8.069386743131751
120	H1,K1,L1,V1	8.790620948310835
121	H1,K1,L1	8.731426450610961
122	H1,K1,L1,V1	8.792905162757309
123	H1,K1,L1,V1	11.17869160232702
124	H1,K1,L1,V1	8.448691049223628
125	H1,K1,V1	8.278558674604756
126	H1,K1,L1	8.502980790090888
127	H1,K1,V1	14.66270015073491
128	K1,L1,V1	8.28577377986573
129	H1,K1,V1	9.644474739112439
130	H1,K1,L1,V1	8.696055719186914
131	H1,K1,V1	8.113299566937586
132	H1,L1	8.58462331592794
133	H1,K1,L1	10.27620469379024
134	H1,V1	10.18742064909005
135	H1,K1,L1,V1	12.45213550826543
136	H1,K1,L1,V1	8.103877927850757
137	H1,L1,V1	8.832458612372953
138	H1,L1,V1	14.2552053363654
139	H1,K1,L1	10.49084733740513
140	H1,L1,V1	8.438107082156641
141	H1,K1,L1,V1	22.68694483473031
142	H1,L1,V1	18.91922787090242
143	H1,K1,L1,V1	8.112529722889915
144	H1,K1,L1,V1	10.20431434030737
145	H1,L1,V1	11.06560554800476
146	H1,K1,L1,V1	9.742825309771057
147	H1,K1,L1,V1	8.807777060367568
148	H1,K1,L1,V1	8.300357852252082
149	H1,L1,V1	9.876277660261062
150	H1,K1,L1,V1	9.136735149962039
151	H1,K1,L1	17.02231337829503
152	H1,K1,L1,V1	8.120646662098368
153	H1,K1,L1,V1	9.098013101644783
